万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
002820.SZ,002820,20260325,91803720,0,286902,0,S,112000,300
002820.SZ,002820,20260325,91830020,0,295864,0,S,109000,500
002820.SZ,002820,20260325,91833360,0,296985,0,S,110000,100
002820.SZ,002820,20260325,91851610,0,303504,0,S,116700,1900
002820.SZ,002820,20260325,91857370,0,305571,0,S,108000,1000
002820.SZ,002820,20260325,91901610,0,307058,0,S,112000,100
002820.SZ,002820,20260325,91904600,0,308156,0,S,107000,1000
002820.SZ,002820,20260325,91907290,0,309153,0,S,117500,200
002820.SZ,002820,20260325,91912080,0,310898,0,S,106000,1000
002820.SZ,002820,20260325,91916240,0,312438,0,S,108400,200
002820.SZ,002820,20260325,91920990,0,314235,0,B,102500,1000
002820.SZ,002820,20260325,91923670,0,315267,0,S,103000,300
002820.SZ,002820,20260325,91924230,0,315491,0,S,116700,7000
002820.SZ,002820,20260325,91927820,0,316807,0,B,102000,1000
002820.SZ,002820,20260325,91935760,0,319783,0,B,101000,1500
002820.SZ,002820,20260325,91946410,0,323773,0,B,108300,1000
002820.SZ,002820,20260325,92002240,0,330027,0,S,117000,1000
002820.SZ,002820,20260325,92008420,0,332253,0,B,117500,1000
002820.SZ,002820,20260325,92009750,0,332723,0,B,117500,700
002820.SZ,002820,20260325,92010230,0,332902,0,B,117500,1100
002820.SZ,002820,20260325,92028250,0,338739,0,S,117400,2200
002820.SZ,002820,20260325,92028640,0,338885,0,S,117400,2200
002820.SZ,002820,20260325,92037160,0,341728,0,S,110000,100
002820.SZ,002820,20260325,92040140,0,342719,0,S,114500,400
002820.SZ,002820,20260325,92043380,0,343805,0,S,108400,500
002820.SZ,002820,20260325,92044320,0,344102,0,B,103400,300
002820.SZ,002820,20260325,92044900,0,344313,0,B,109000,400
002820.SZ,002820,20260325,92049640,0,345984,0,S,109900,500
002820.SZ,002820,20260325,92055500,0,348108,0,S,116800,500
002820.SZ,002820,20260325,92101030,0,350573,0,B,117500,300
002820.SZ,002820,20260325,92110690,0,354356,0,B,109500,400
002820.SZ,002820,20260325,92112570,0,355067,0,B,116400,100
002820.SZ,002820,20260325,92115350,0,356056,0,S,109700,5200
002820.SZ,002820,20260325,92117310,0,356737,0,B,117500,100
002820.SZ,002820,20260325,92137950,0,364656,0,S,112200,5300
002820.SZ,002820,20260325,92139500,0,365259,0,S,108400,2700
002820.SZ,002820,20260325,92141870,0,366212,0,S,108400,700
002820.SZ,002820,20260325,92145940,0,367746,0,S,108800,5200
002820.SZ,002820,20260325,92151930,0,370064,0,S,109800,10000
002820.SZ,002820,20260325,92153650,0,370736,0,B,104500,1000
002820.SZ,002820,20260325,92201360,0,373758,0,S,109700,5100
002820.SZ,002820,20260325,92204310,0,374938,0,S,112000,2000
002820.SZ,002820,20260325,92208970,0,376811,0,S,115200,1500
002820.SZ,002820,20260325,92211790,0,377842,0,S,114400,5000
002820.SZ,002820,20260325,92223370,0,382596,0,S,109500,1700
002820.SZ,002820,20260325,92227070,0,384178,0,S,108300,8000
002820.SZ,002820,20260325,92237760,0,388827,0,S,108500,4500
002820.SZ,002820,20260325,92242590,0,390978,0,S,106000,100
002820.SZ,002820,20260325,92247820,0,393326,0,S,108900,1000
002820.SZ,002820,20260325,92253600,0,395995,0,S,112800,300
002820.SZ,002820,20260325,92309440,0,403363,0,S,110000,2000
002820.SZ,002820,20260325,92312070,0,404659,0,S,110700,5000
002820.SZ,002820,20260325,92315530,0,406282,0,S,107500,4600
002820.SZ,002820,20260325,92319570,0,408327,0,B,117500,100
002820.SZ,002820,20260325,92319800,0,408454,0,S,107200,1000
002820.SZ,002820,20260325,92323590,0,410321,0,S,108500,1600
002820.SZ,002820,20260325,92324570,0,410808,0,S,108300,4000
002820.SZ,002820,20260325,92330970,0,414252,0,S,107800,1000
002820.SZ,002820,20260325,92335120,0,416507,0,S,108300,2000
002820.SZ,002820,20260325,92337680,0,417982,0,B,109200,1800
002820.SZ,002820,20260325,92340030,0,419237,0,S,110000,3800
002820.SZ,002820,20260325,92340760,0,419683,0,S,112600,4000
002820.SZ,002820,20260325,92403630,0,433151,0,S,108600,1000
002820.SZ,002820,20260325,92404830,0,433999,0,S,108100,1000
002820.SZ,002820,20260325,92406050,0,434808,0,S,110000,2000
002820.SZ,002820,20260325,92410930,0,438254,0,S,114100,300
002820.SZ,002820,20260325,92414170,0,440779,0,S,108600,1000
002820.SZ,002820,20260325,92415120,0,441496,0,B,108300,4200
002820.SZ,002820,20260325,92417070,0,442990,0,S,108300,1100
002820.SZ,002820,20260325,92420940,0,446202,0,S,108000,1000
002820.SZ,002820,20260325,92422710,0,447818,0,S,117500,400
002820.SZ,002820,20260325,92427120,0,451572,0,S,109900,3400
002820.SZ,002820,20260325,92428020,0,452303,0,S,112200,2000
002820.SZ,002820,20260325,92428780,0,452962,0,S,96100,600
002820.SZ,002820,20260325,92430600,0,454706,0,S,96100,4900
002820.SZ,002820,20260325,92431490,0,455500,0,S,108200,500
002820.SZ,002820,20260325,92432880,0,456731,0,S,109800,2000
002820.SZ,002820,20260325,92438740,0,462328,0,S,109900,200
002820.SZ,002820,20260325,92440610,0,464184,0,S,108300,2000
002820.SZ,002820,20260325,92442770,0,466273,0,B,117500,500
002820.SZ,002820,20260325,92444430,0,467830,0,S,106800,500
002820.SZ,002820,20260325,92450480,0,474211,0,B,108400,900
002820.SZ,002820,20260325,92452390,0,476790,0,S,106200,5300
002820.SZ,002820,20260325,92453550,0,478525,0,S,107700,700
002820.SZ,002820,20260325,92454940,0,480765,0,S,105100,600
002820.SZ,002820,20260325,92455010,0,480916,0,B,110200,400
002820.SZ,002820,20260325,92455020,0,480927,0,S,104500,600
002820.SZ,002820,20260325,92455100,0,481064,0,S,105100,300
002820.SZ,002820,20260325,92455440,0,481856,0,S,105100,400
002820.SZ,002820,20260325,92455840,0,482790,0,S,105100,1200
002820.SZ,002820,20260325,92455880,0,482877,0,S,105100,1400
002820.SZ,002820,20260325,92456350,0,484161,0,S,107200,100
002820.SZ,002820,20260325,92456540,0,484705,0,S,106100,100
002820.SZ,002820,20260325,92456570,0,484803,0,B,105200,1000
002820.SZ,002820,20260325,92456660,0,485056,0,S,117500,1800
002820.SZ,002820,20260325,92456770,0,485374,0,S,106100,100
002820.SZ,002820,20260325,92456950,0,485906,0,S,107200,100
002820.SZ,002820,20260325,92456990,0,486001,0,S,106100,100
002820.SZ,002820,20260325,92457170,0,486529,0,S,107200,100
002820.SZ,002820,20260325,92457260,0,486799,0,S,108300,100
002820.SZ,002820,20260325,92458380,0,490767,0,B,111300,3900
002820.SZ,002820,20260325,92458780,0,493256,0,S,108300,5600
002820.SZ,002820,20260325,92459190,0,494617,0,S,107200,2300
002820.SZ,002820,20260325,92459760,0,498381,0,S,107500,1900
002820.SZ,002820,20260325,93000020,0,593283,0,B,103100,4200
002820.SZ,002820,20260325,93000030,0,595335,0,B,107500,500
002820.SZ,002820,20260325,93000040,0,599946,0,B,107500,1400
002820.SZ,002820,20260325,93000050,0,604753,0,S,113500,300
002820.SZ,002820,20260325,93000050,0,605196,0,S,114200,600
002820.SZ,002820,20260325,93000050,0,605799,0,S,114200,400
002820.SZ,002820,20260325,93000060,0,615196,0,S,108500,10000
002820.SZ,002820,20260325,93000070,0,616461,0,B,108100,300
002820.SZ,002820,20260325,93000070,0,617589,0,B,105000,1000
002820.SZ,002820,20260325,93000080,0,622160,0,B,107000,200
002820.SZ,002820,20260325,93000090,0,627625,0,B,107500,3000
002820.SZ,002820,20260325,93000100,0,635392,0,S,107900,1000
002820.SZ,002820,20260325,93000100,0,637012,0,B,107500,200
002820.SZ,002820,20260325,93000110,0,639153,0,S,107400,100
002820.SZ,002820,20260325,93000110,0,641768,0,B,107500,100
002820.SZ,002820,20260325,93000110,0,643313,0,S,117400,900
002820.SZ,002820,20260325,93000120,0,645591,0,B,106900,300
002820.SZ,002820,20260325,93000120,0,647153,0,S,109400,500
002820.SZ,002820,20260325,93000130,0,650782,0,B,99500,500
002820.SZ,002820,20260325,93000130,0,655226,0,S,107700,5000
002820.SZ,002820,20260325,93000140,0,658920,0,B,107900,300
002820.SZ,002820,20260325,93000150,0,663407,0,B,107500,600
002820.SZ,002820,20260325,93000150,0,663595,0,S,108500,600
002820.SZ,002820,20260325,93000160,0,667561,0,S,117400,8500
002820.SZ,002820,20260325,93000170,0,675808,0,S,110600,1000
002820.SZ,002820,20260325,93000190,0,681844,0,B,106900,3000
002820.SZ,002820,20260325,93000200,0,686066,0,S,107500,100
002820.SZ,002820,20260325,93000200,0,686589,0,B,107000,900
002820.SZ,002820,20260325,93000200,0,687244,0,S,109800,400
002820.SZ,002820,20260325,93000200,0,687586,0,S,106600,500
002820.SZ,002820,20260325,93000210,0,693578,0,S,115700,1000
002820.SZ,002820,20260325,93000230,0,702490,0,S,113800,300
002820.SZ,002820,20260325,93000230,0,702686,0,B,96100,500
002820.SZ,002820,20260325,93000240,0,704110,0,B,104500,500
002820.SZ,002820,20260325,93000250,0,707448,0,B,105500,1000
002820.SZ,002820,20260325,93000250,0,709360,0,B,108100,5500
002820.SZ,002820,20260325,93000270,0,717675,0,S,106900,1500
002820.SZ,002820,20260325,93000320,0,732927,0,B,107500,800
002820.SZ,002820,20260325,93000330,0,733880,0,B,108100,11200
002820.SZ,002820,20260325,93000340,0,736221,0,B,107500,300
002820.SZ,002820,20260325,93000350,0,740076,0,B,108100,300
002820.SZ,002820,20260325,93000360,0,741781,0,B,109500,1800
002820.SZ,002820,20260325,93000370,0,743034,0,S,108100,500
002820.SZ,002820,20260325,93000370,0,743310,0,S,107400,900
002820.SZ,002820,20260325,93000380,0,744717,1,B,117500,2400
002820.SZ,002820,20260325,93000380,0,746330,0,S,111900,100
002820.SZ,002820,20260325,93000390,0,748908,0,S,117500,1500
002820.SZ,002820,20260325,93000500,0,766775,0,S,107500,100
002820.SZ,002820,20260325,93000540,0,773466,0,S,114200,600
002820.SZ,002820,20260325,93000540,0,773472,0,S,115500,600
002820.SZ,002820,20260325,93000540,0,773500,0,S,114100,700
002820.SZ,002820,20260325,93000550,0,775977,0,S,115000,500
002820.SZ,002820,20260325,93000570,0,778824,0,B,108100,2000
002820.SZ,002820,20260325,93000590,0,781971,0,B,102100,2000
002820.SZ,002820,20260325,93000620,0,787976,0,S,108300,300
002820.SZ,002820,20260325,93000680,0,796182,0,S,117300,700
002820.SZ,002820,20260325,93000700,0,798334,0,S,115000,500
002820.SZ,002820,20260325,93000720,0,801965,0,B,107500,800
002820.SZ,002820,20260325,93000720,0,802098,0,S,117500,300
002820.SZ,002820,20260325,93000750,0,807330,0,S,117500,2000
002820.SZ,002820,20260325,93000770,0,812393,0,B,105600,400
002820.SZ,002820,20260325,93000810,0,817575,0,S,107800,1000
002820.SZ,002820,20260325,93000880,0,827337,0,S,107500,200
002820.SZ,002820,20260325,93000890,0,828702,0,S,111800,30000
002820.SZ,002820,20260325,93001020,0,845939,0,B,107500,200
002820.SZ,002820,20260325,93001030,0,847455,0,S,107400,100
002820.SZ,002820,20260325,93001050,0,849163,1,B,0,100
002820.SZ,002820,20260325,93001060,0,850771,0,S,108100,200
002820.SZ,002820,20260325,93001060,0,850774,0,S,108100,100
002820.SZ,002820,20260325,93001060,0,850776,0,S,108100,100
002820.SZ,002820,20260325,93001060,0,850785,0,S,108100,5100
002820.SZ,002820,20260325,93001060,0,850791,0,S,108100,100
002820.SZ,002820,20260325,93001060,0,851121,0,S,108100,4400
002820.SZ,002820,20260325,93001060,0,851128,0,S,108100,3300
002820.SZ,002820,20260325,93001060,0,851144,0,S,108100,4900
002820.SZ,002820,20260325,93001060,0,851304,0,S,108200,200
002820.SZ,002820,20260325,93001070,0,852858,0,S,108100,1100
002820.SZ,002820,20260325,93001070,0,852899,0,S,108200,300
002820.SZ,002820,20260325,93001070,0,853192,0,S,108100,5400
002820.SZ,002820,20260325,93001080,0,853904,0,S,108100,5400
002820.SZ,002820,20260325,93001080,0,853909,0,S,108100,300
002820.SZ,002820,20260325,93001080,0,853911,0,S,108100,500
002820.SZ,002820,20260325,93001100,0,856703,0,S,108300,200
002820.SZ,002820,20260325,93001110,0,857777,0,B,106900,100
002820.SZ,002820,20260325,93001110,0,857968,0,S,114200,400
002820.SZ,002820,20260325,93001120,0,859514,0,S,107500,100
002820.SZ,002820,20260325,93001150,0,863120,0,B,107600,400
002820.SZ,002820,20260325,93001170,0,865409,0,B,107500,200
002820.SZ,002820,20260325,93001180,0,866272,1,S,0,900
002820.SZ,002820,20260325,93001180,0,866631,0,B,104000,3000
002820.SZ,002820,20260325,93001240,0,875293,0,B,108100,100
002820.SZ,002820,20260325,93001250,0,876281,0,B,107000,100
002820.SZ,002820,20260325,93001280,0,878074,0,B,108100,100
002820.SZ,002820,20260325,93001320,0,883472,0,S,107700,100
002820.SZ,002820,20260325,93001650,0,910773,0,S,108200,100
002820.SZ,002820,20260325,93001670,0,913261,0,B,104500,1000
002820.SZ,002820,20260325,93001680,0,913740,0,B,103500,1000
002820.SZ,002820,20260325,93001750,0,919806,0,B,106900,300
002820.SZ,002820,20260325,93001750,0,919807,0,B,106900,300
002820.SZ,002820,20260325,93001910,0,934448,0,B,107500,500
002820.SZ,002820,20260325,93001940,0,936493,0,B,107500,1700
002820.SZ,002820,20260325,93002010,0,943445,0,S,109800,500
002820.SZ,002820,20260325,93002130,0,956487,0,S,108300,200
002820.SZ,002820,20260325,93002130,0,956575,0,S,108000,1000
002820.SZ,002820,20260325,93002140,0,957118,0,B,106900,100
002820.SZ,002820,20260325,93002160,0,958926,0,S,108200,600
002820.SZ,002820,20260325,93002420,0,980316,0,B,108300,700
002820.SZ,002820,20260325,93002600,0,990309,0,S,107500,100
002820.SZ,002820,20260325,93002630,0,992548,0,B,102500,1000
002820.SZ,002820,20260325,93002640,0,992682,0,B,101500,1000
002820.SZ,002820,20260325,93002640,0,992915,0,B,105000,1000
002820.SZ,002820,20260325,93002650,0,993071,0,B,102000,1000
002820.SZ,002820,20260325,93002750,0,997246,0,B,108100,300
002820.SZ,002820,20260325,93002810,0,1001887,0,S,108100,100
002820.SZ,002820,20260325,93002840,0,1003539,0,S,117500,200
002820.SZ,002820,20260325,93002860,0,1005337,0,S,117400,2200
002820.SZ,002820,20260325,93002870,0,1005638,0,S,108100,500
002820.SZ,002820,20260325,93002870,0,1005714,0,S,108100,600
002820.SZ,002820,20260325,93003000,0,1014758,0,S,112400,2000
002820.SZ,002820,20260325,93003100,0,1023341,0,B,107500,4700
002820.SZ,002820,20260325,93003140,0,1025768,0,S,110000,1000
002820.SZ,002820,20260325,93003300,0,1040516,0,S,109500,3000
002820.SZ,002820,20260325,93003350,0,1044428,0,S,116400,600
002820.SZ,002820,20260325,93003420,0,1048032,0,S,117400,500
002820.SZ,002820,20260325,93003460,0,1050187,0,S,117500,400
002820.SZ,002820,20260325,93003550,0,1055336,0,S,107400,100
002820.SZ,002820,20260325,93003670,0,1062938,0,S,107700,100
002820.SZ,002820,20260325,93003700,0,1064440,0,S,107900,200
002820.SZ,002820,20260325,93003710,0,1064778,0,S,108000,400
002820.SZ,002820,20260325,93003710,0,1064889,0,S,108000,500
002820.SZ,002820,20260325,93003720,0,1064925,0,S,108000,100
002820.SZ,002820,20260325,93003720,0,1064944,0,S,107900,100
002820.SZ,002820,20260325,93003720,0,1065201,0,B,107600,100
002820.SZ,002820,20260325,93003730,0,1065555,0,S,107900,3600
002820.SZ,002820,20260325,93003750,0,1066535,0,S,108000,400
002820.SZ,002820,20260325,93003770,0,1067976,0,S,107900,3600
