万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数
002820.SZ,002820,20260325,91500000,0,0,0,0,0,,,0,0,0,0,0,106800,106800,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,106800,0,0,0,0,0,0,0,0,0,200,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91509000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,12800,3700,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91518000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,14800,1700,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91536000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,15700,800,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91639000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,14800,1700,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91648000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,15700,800,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91657000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,14800,1700,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91742000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,14800,1900,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91903000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,14800,2900,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91912000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,14800,4900,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91921000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,14800,5100,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,91930000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,14800,5400,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92009000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,15800,4400,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92018000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,17600,2600,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92045000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,18000,2700,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92103000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,18300,2400,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92112000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,18800,1900,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,18800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92121000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,18900,1800,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92139000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,18900,4500,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92148000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,18900,5200,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92233000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,18900,13200,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92242000,0,0,0,0,0,,,0,0,0,0,0,106800,108400,0,0,0,0,0,0,0,0,0,18900,13300,0,0,0,0,0,0,0,0,108400,0,0,0,0,0,0,0,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92318000,0,0,0,0,0,,,0,0,0,0,0,106800,108300,0,0,0,0,0,0,0,0,0,19900,3500,0,0,0,0,0,0,0,0,108300,0,0,0,0,0,0,0,0,0,19900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92327000,0,0,0,0,0,,,0,0,0,0,0,106800,108300,0,0,0,0,0,0,0,0,0,20000,8400,0,0,0,0,0,0,0,0,108300,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92336000,0,0,0,0,0,,,0,0,0,0,0,106800,108300,0,0,0,0,0,0,0,0,0,20000,11400,0,0,0,0,0,0,0,0,108300,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92345000,0,0,0,0,0,,,0,0,0,0,0,106800,108300,0,0,0,0,0,0,0,0,0,21800,9600,0,0,0,0,0,0,0,0,108300,0,0,0,0,0,0,0,0,0,21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92412000,0,0,0,0,0,,,0,0,0,0,0,106800,108300,0,0,0,0,0,0,0,0,0,21800,10600,0,0,0,0,0,0,0,0,108300,0,0,0,0,0,0,0,0,0,21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92421000,0,0,0,0,0,,,0,0,0,0,0,106800,108300,0,0,0,0,0,0,0,0,0,26000,8500,0,0,0,0,0,0,0,0,108300,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002820.SZ,002820,20260325,92430000,0,0,0,0,0,,,0,0,0,0,0,106800,108300,0,0,0,0,0,0,0,0,0,26000,9100,0,0,0,0,0,0,0,0,108300,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
