万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
688819.SH,688819,20260325,91506960,0,66146,A,S,342600,500
688819.SH,688819,20260325,91507100,0,69133,A,S,397800,550
688819.SH,688819,20260325,91507240,0,70069,A,S,359800,200
688819.SH,688819,20260325,91507470,0,73376,A,S,342200,510
688819.SH,688819,20260325,91507470,0,73699,A,S,346100,300
688819.SH,688819,20260325,91507470,0,73851,A,S,349300,500
688819.SH,688819,20260325,91507470,0,73879,A,S,351700,200
688819.SH,688819,20260325,91507470,0,73893,A,S,399000,500
688819.SH,688819,20260325,91507470,0,73900,A,B,300500,500
688819.SH,688819,20260325,91507780,0,77316,A,S,383800,1000
688819.SH,688819,20260325,91507980,0,79951,A,B,272200,200
688819.SH,688819,20260325,91508200,0,83024,A,S,342900,700
688819.SH,688819,20260325,91508320,0,85297,A,S,335300,200
688819.SH,688819,20260325,91508320,0,85298,A,S,337300,200
688819.SH,688819,20260325,91508320,0,85299,A,S,339300,200
688819.SH,688819,20260325,91508320,0,85300,A,S,340300,200
688819.SH,688819,20260325,91508550,0,86744,A,S,348000,200
688819.SH,688819,20260325,91508550,0,86749,A,S,365000,260
688819.SH,688819,20260325,91508550,0,87605,A,S,341300,200
688819.SH,688819,20260325,91508700,0,88152,A,S,343300,200
688819.SH,688819,20260325,91508700,0,88153,A,S,345300,200
688819.SH,688819,20260325,91508700,0,88154,A,S,347300,200
688819.SH,688819,20260325,91508700,0,88155,A,S,349300,200
688819.SH,688819,20260325,91508700,0,88434,A,S,360000,1906
688819.SH,688819,20260325,91508780,0,89229,A,B,322500,200
688819.SH,688819,20260325,91508780,0,89238,A,S,342500,200
688819.SH,688819,20260325,91508780,0,90324,A,S,399000,100
688819.SH,688819,20260325,91508780,0,90334,A,S,396300,200
688819.SH,688819,20260325,91508780,0,90461,A,S,348800,319
688819.SH,688819,20260325,91509020,0,91605,A,S,374000,10000
688819.SH,688819,20260325,91509150,0,92514,A,S,395000,600
688819.SH,688819,20260325,91509320,0,94100,A,S,399000,2000
688819.SH,688819,20260325,91509410,0,94593,A,S,398500,2000
688819.SH,688819,20260325,91509540,0,96530,A,B,300000,500
688819.SH,688819,20260325,91509540,0,96747,A,S,380800,500
688819.SH,688819,20260325,91509700,0,98562,A,B,323000,200
688819.SH,688819,20260325,91509700,0,99171,A,B,310000,1000
688819.SH,688819,20260325,91510090,0,100422,A,S,399000,4000
688819.SH,688819,20260325,91510220,0,101340,A,B,302600,200
688819.SH,688819,20260325,91510920,0,106780,A,S,348500,1000
688819.SH,688819,20260325,91510980,0,107457,A,B,323200,500
688819.SH,688819,20260325,91511010,0,107694,A,S,369400,500
688819.SH,688819,20260325,91511010,0,107700,A,S,374400,500
688819.SH,688819,20260325,91511340,0,109216,A,S,348800,300
688819.SH,688819,20260325,91511570,0,110623,A,S,346700,500
688819.SH,688819,20260325,91511610,0,111139,A,S,398900,2200
688819.SH,688819,20260325,91511610,0,111140,A,S,398900,2200
688819.SH,688819,20260325,91511610,0,111190,A,S,398000,400
688819.SH,688819,20260325,91511610,0,111192,A,S,396800,300
688819.SH,688819,20260325,91511610,0,111241,A,S,394800,200
688819.SH,688819,20260325,91511610,0,111245,A,S,392500,200
688819.SH,688819,20260325,91511610,0,111246,A,S,389800,200
688819.SH,688819,20260325,91511610,0,111248,A,S,387000,200
688819.SH,688819,20260325,91511660,0,111863,A,S,339300,400
688819.SH,688819,20260325,91511830,0,112380,A,B,322600,500
688819.SH,688819,20260325,91511830,0,112381,A,B,320100,500
688819.SH,688819,20260325,91511830,0,112397,A,B,318100,500
688819.SH,688819,20260325,91511830,0,112400,A,S,339900,400
688819.SH,688819,20260325,91511830,0,112401,A,S,343800,400
688819.SH,688819,20260325,91511830,0,112403,A,S,347800,400
688819.SH,688819,20260325,91511830,0,112409,A,S,349800,400
688819.SH,688819,20260325,91511830,0,112580,A,S,392500,1000
688819.SH,688819,20260325,91511830,0,112723,A,S,355100,400
688819.SH,688819,20260325,91511890,0,112799,A,S,356800,300
688819.SH,688819,20260325,91511890,0,112804,A,S,369800,300
688819.SH,688819,20260325,91511970,0,113661,A,B,300700,400
688819.SH,688819,20260325,91511970,0,113870,A,S,361800,400
688819.SH,688819,20260325,91511970,0,115372,A,S,356500,746
688819.SH,688819,20260325,91512320,0,118331,A,B,312000,500
688819.SH,688819,20260325,91512320,0,118461,A,S,399000,1200
688819.SH,688819,20260325,91512700,0,122897,A,S,379400,500
688819.SH,688819,20260325,91512700,0,122898,A,S,389400,500
688819.SH,688819,20260325,91512700,0,122899,A,S,399000,500
688819.SH,688819,20260325,91512860,0,123643,A,B,332600,600
688819.SH,688819,20260325,91512860,0,125346,A,S,357800,700
688819.SH,688819,20260325,91513020,0,127106,A,B,311400,400
688819.SH,688819,20260325,91513500,0,133030,A,S,398000,200
688819.SH,688819,20260325,91513680,0,134293,A,S,365600,1000
688819.SH,688819,20260325,91513680,0,134869,A,S,355000,200
688819.SH,688819,20260325,91513850,0,135412,A,S,352500,23190
688819.SH,688819,20260325,91513850,0,135510,A,S,342500,1000
688819.SH,688819,20260325,91513850,0,136294,A,S,390000,200
688819.SH,688819,20260325,91514030,0,137338,A,B,318000,200
688819.SH,688819,20260325,91514200,0,139378,A,S,376100,900
688819.SH,688819,20260325,91514350,0,142058,A,S,345000,300
688819.SH,688819,20260325,91514350,0,142059,A,S,355000,300
688819.SH,688819,20260325,91514350,0,142061,A,S,365000,300
688819.SH,688819,20260325,91514350,0,142071,A,B,320000,300
688819.SH,688819,20260325,91514350,0,142072,A,B,310000,300
688819.SH,688819,20260325,91514540,0,143810,A,B,270000,500
688819.SH,688819,20260325,91514720,0,145729,A,S,348100,500
688819.SH,688819,20260325,91514720,0,146289,A,S,399000,499
688819.SH,688819,20260325,91515070,0,148558,A,S,399000,300
688819.SH,688819,20260325,91515300,0,150626,A,S,399000,200
688819.SH,688819,20260325,91515470,0,153098,A,S,398000,200
688819.SH,688819,20260325,91515770,0,155962,A,S,350800,200
688819.SH,688819,20260325,91515770,0,155963,A,S,360800,200
688819.SH,688819,20260325,91515770,0,155964,A,S,370800,200
688819.SH,688819,20260325,91515770,0,155965,A,S,380800,200
688819.SH,688819,20260325,91516120,0,159015,A,S,399000,400
688819.SH,688819,20260325,91516120,0,159026,A,S,399000,229
688819.SH,688819,20260325,91516120,0,159626,A,B,302600,200
688819.SH,688819,20260325,91516230,0,160030,A,S,366700,900
688819.SH,688819,20260325,91516540,0,163142,A,B,310000,1400
688819.SH,688819,20260325,91516540,0,163143,A,S,350000,1400
688819.SH,688819,20260325,91516540,0,163145,A,S,370000,1400
688819.SH,688819,20260325,91516540,0,163347,A,S,344000,20161
688819.SH,688819,20260325,91516600,0,163583,A,S,375000,200
688819.SH,688819,20260325,91516600,0,163639,A,S,399000,1000
688819.SH,688819,20260325,91516710,0,164599,A,S,399000,1500
688819.SH,688819,20260325,91516710,0,165019,A,S,374400,270
688819.SH,688819,20260325,91516920,0,167252,A,S,333100,225
688819.SH,688819,20260325,91516920,0,167452,A,S,333500,600
688819.SH,688819,20260325,91517100,0,168324,A,S,353400,200
688819.SH,688819,20260325,91517100,0,168334,A,S,343300,200
688819.SH,688819,20260325,91517400,0,171392,A,S,350000,200
688819.SH,688819,20260325,91517650,0,173504,A,S,358900,2500
688819.SH,688819,20260325,91517650,0,173789,A,B,310100,200
688819.SH,688819,20260325,91517650,0,174576,A,B,315000,200
688819.SH,688819,20260325,91517650,0,174581,A,B,305000,200
688819.SH,688819,20260325,91517650,0,174594,A,B,295000,200
688819.SH,688819,20260325,91517650,0,174605,A,B,285000,200
688819.SH,688819,20260325,91517650,0,174608,A,S,335000,200
688819.SH,688819,20260325,91517650,0,175101,A,B,320800,200
688819.SH,688819,20260325,91517650,0,175102,A,S,339800,200
688819.SH,688819,20260325,91517840,0,175596,A,S,349800,200
688819.SH,688819,20260325,91518080,0,178074,A,S,332500,200
688819.SH,688819,20260325,91518440,0,182205,A,S,399000,500
688819.SH,688819,20260325,91518440,0,182463,A,S,379000,500
688819.SH,688819,20260325,91518440,0,183237,A,S,364000,200
688819.SH,688819,20260325,91518650,0,184037,A,S,374000,300
688819.SH,688819,20260325,91518650,0,184075,A,S,384000,300
688819.SH,688819,20260325,91518770,0,185587,A,B,295600,200
688819.SH,688819,20260325,91518770,0,185634,A,S,334100,1200
688819.SH,688819,20260325,91518770,0,185713,A,S,399000,350
688819.SH,688819,20260325,91518770,0,186205,A,B,399000,400
688819.SH,688819,20260325,91519130,0,187937,A,S,390000,200
688819.SH,688819,20260325,91519530,0,192044,A,S,343400,1000
688819.SH,688819,20260325,91519650,0,192629,A,S,399000,1000
688819.SH,688819,20260325,91519650,0,193010,A,S,362500,800
688819.SH,688819,20260325,91519740,0,193589,A,S,346500,339
688819.SH,688819,20260325,91519740,0,193980,A,S,380400,200
688819.SH,688819,20260325,91519960,0,195155,A,B,319200,200
688819.SH,688819,20260325,91519960,0,195422,A,S,389000,1000
688819.SH,688819,20260325,91520170,0,196894,A,S,399000,400
688819.SH,688819,20260325,91520340,0,198932,A,S,331800,500
688819.SH,688819,20260325,91520340,0,200461,A,S,341100,300
688819.SH,688819,20260325,91520530,0,201716,A,B,332500,1200
688819.SH,688819,20260325,91520720,0,202431,A,S,339900,200
688819.SH,688819,20260325,91520720,0,202532,A,S,354100,200
688819.SH,688819,20260325,91520720,0,202546,A,S,368900,200
688819.SH,688819,20260325,91520720,0,202548,A,B,313300,200
688819.SH,688819,20260325,91520980,0,204909,A,S,337500,200
688819.SH,688819,20260325,91520980,0,205000,A,S,340000,200
688819.SH,688819,20260325,91520980,0,205229,A,S,342500,200
688819.SH,688819,20260325,91520980,0,205273,A,S,345000,200
688819.SH,688819,20260325,91520980,0,205630,A,S,347500,200
688819.SH,688819,20260325,91520980,0,205710,A,S,350000,200
688819.SH,688819,20260325,91520980,0,205740,A,S,352500,200
688819.SH,688819,20260325,91520980,0,205745,A,S,355000,200
688819.SH,688819,20260325,91520980,0,205748,A,S,357500,200
688819.SH,688819,20260325,91520980,0,205766,A,S,360000,200
688819.SH,688819,20260325,91520980,0,205767,A,S,362500,200
688819.SH,688819,20260325,91520980,0,205802,A,S,365000,200
688819.SH,688819,20260325,91520980,0,205804,A,S,367500,200
688819.SH,688819,20260325,91520980,0,206129,A,S,370000,200
688819.SH,688819,20260325,91520980,0,206133,A,S,372500,200
688819.SH,688819,20260325,91520980,0,206158,A,S,375000,200
688819.SH,688819,20260325,91520980,0,206159,A,S,377500,200
688819.SH,688819,20260325,91520980,0,206211,A,S,380000,200
688819.SH,688819,20260325,91520980,0,206213,A,S,382500,200
688819.SH,688819,20260325,91520980,0,206223,A,S,385000,200
688819.SH,688819,20260325,91520980,0,206241,A,S,387500,200
688819.SH,688819,20260325,91520980,0,206516,A,S,390000,200
688819.SH,688819,20260325,91520980,0,206517,A,S,392500,200
688819.SH,688819,20260325,91520980,0,206521,A,S,395000,200
688819.SH,688819,20260325,91520980,0,206544,A,S,397500,200
688819.SH,688819,20260325,91520980,0,206564,A,S,399000,200
688819.SH,688819,20260325,91521170,0,206741,A,S,348800,1500
688819.SH,688819,20260325,91521170,0,208226,A,S,399000,1269
688819.SH,688819,20260325,91521350,0,209892,A,S,399000,300
688819.SH,688819,20260325,91521560,0,211251,A,S,399000,2000
688819.SH,688819,20260325,91521680,0,212094,A,S,398900,210
688819.SH,688819,20260325,91521680,0,212216,A,S,399000,2000
688819.SH,688819,20260325,91521680,0,212219,A,S,394900,1100
688819.SH,688819,20260325,91521840,0,213607,A,S,386100,900
688819.SH,688819,20260325,91521940,0,214486,A,S,357800,500
688819.SH,688819,20260325,91521940,0,214510,A,S,399000,500
688819.SH,688819,20260325,91521940,0,214829,A,S,335500,1000
688819.SH,688819,20260325,91521940,0,214921,A,S,399000,300
688819.SH,688819,20260325,91521940,0,214928,A,S,348200,200
688819.SH,688819,20260325,91521940,0,214952,A,S,398700,1000
688819.SH,688819,20260325,91521940,0,215119,A,S,371800,200
688819.SH,688819,20260325,91522180,0,216844,A,S,352800,500
688819.SH,688819,20260325,91522180,0,216893,A,S,355000,500
688819.SH,688819,20260325,91522180,0,217004,A,S,358000,500
688819.SH,688819,20260325,91522180,0,217054,A,S,360000,1000
688819.SH,688819,20260325,91522180,0,217109,A,S,365000,1000
688819.SH,688819,20260325,91522180,0,217138,A,S,370000,1000
688819.SH,688819,20260325,91522180,0,217376,A,B,323100,200
688819.SH,688819,20260325,91522340,0,218593,A,S,399000,200
688819.SH,688819,20260325,91522340,0,218596,A,S,399000,200
688819.SH,688819,20260325,91522470,0,219829,A,S,398900,1000
688819.SH,688819,20260325,91522680,0,222078,A,S,344000,200
688819.SH,688819,20260325,91522680,0,222138,A,S,357000,200
688819.SH,688819,20260325,91524490,0,225760,A,S,348000,100
688819.SH,688819,20260325,91530250,0,227447,A,S,398900,200
688819.SH,688819,20260325,91530250,0,227449,A,B,266100,200
688819.SH,688819,20260325,91531350,0,227839,A,B,269300,200
688819.SH,688819,20260325,91532570,0,228126,A,S,354100,200
688819.SH,688819,20260325,91532610,0,228137,A,B,319500,200
688819.SH,688819,20260325,91536800,0,229351,A,B,330000,1000
688819.SH,688819,20260325,91545580,0,231669,A,S,350000,200
688819.SH,688819,20260325,91545580,0,231670,A,B,290000,200
688819.SH,688819,20260325,91559320,0,235659,A,S,335000,500
688819.SH,688819,20260325,91612880,0,239405,A,S,336500,500
688819.SH,688819,20260325,91626150,0,241778,A,S,336900,500
688819.SH,688819,20260325,91639600,0,244383,A,S,339900,5000
688819.SH,688819,20260325,91640290,0,244511,A,S,346000,500
688819.SH,688819,20260325,91640970,0,244639,A,B,323000,500
688819.SH,688819,20260325,91641930,0,244805,A,S,399000,1000
688819.SH,688819,20260325,91651350,0,186205,D,B,399000,400
688819.SH,688819,20260325,91657700,0,247798,A,S,333800,1000
688819.SH,688819,20260325,91700080,0,248269,A,S,321900,201
688819.SH,688819,20260325,91700180,0,248310,A,B,325600,400
688819.SH,688819,20260325,91700850,0,248507,A,S,349000,500
688819.SH,688819,20260325,91709580,0,250197,A,S,365000,831
688819.SH,688819,20260325,91711950,0,250682,A,B,330100,5000
688819.SH,688819,20260325,91715870,0,251472,A,S,336800,1000
688819.SH,688819,20260325,91719840,0,252333,A,S,352000,500
688819.SH,688819,20260325,91725980,0,253574,A,S,331800,1000
688819.SH,688819,20260325,91728400,0,254101,A,B,329000,5000
688819.SH,688819,20260325,91737540,0,255990,A,S,353500,500
688819.SH,688819,20260325,91743470,0,257218,A,B,331800,3000
688819.SH,688819,20260325,91758390,0,260495,A,S,340900,5000
688819.SH,688819,20260325,91808010,0,257218,D,B,331800,3000
688819.SH,688819,20260325,91809110,0,262999,A,S,331800,300
688819.SH,688819,20260325,91812550,0,263761,A,B,324000,1000
688819.SH,688819,20260325,91818770,0,265105,A,B,331900,3000
688819.SH,688819,20260325,91821060,0,265570,A,B,317000,300
688819.SH,688819,20260325,91838590,0,269692,A,S,399000,2000
688819.SH,688819,20260325,91839770,0,269966,A,S,356500,500
688819.SH,688819,20260325,91858510,0,274402,A,B,327500,500
688819.SH,688819,20260325,91909930,0,12053,D,B,266000,200
688819.SH,688819,20260325,91909930,0,54250,D,S,399000,200
688819.SH,688819,20260325,91955580,0,288360,A,S,334000,200
688819.SH,688819,20260325,92021350,0,295911,A,S,334600,1000
688819.SH,688819,20260325,92031290,0,298567,A,S,340300,200
688819.SH,688819,20260325,92103230,0,307733,A,B,324100,7000
688819.SH,688819,20260325,92115060,0,311212,A,B,331300,1000
688819.SH,688819,20260325,92117630,0,311923,A,B,330100,6346
688819.SH,688819,20260325,92128140,0,315041,A,S,350000,1005
688819.SH,688819,20260325,92139750,0,318519,A,B,328000,5000
688819.SH,688819,20260325,92144710,0,320009,A,B,325000,2000
688819.SH,688819,20260325,92153310,0,322757,A,B,324200,2000
688819.SH,688819,20260325,92155020,0,323276,A,S,340500,5000
688819.SH,688819,20260325,92211490,0,328578,A,S,330000,1000
688819.SH,688819,20260325,92213210,0,329168,A,S,399000,800
688819.SH,688819,20260325,92214860,0,329709,A,B,365700,200
688819.SH,688819,20260325,92215270,0,329846,A,S,331900,500
688819.SH,688819,20260325,92218550,0,330904,A,S,398700,500
688819.SH,688819,20260325,92219600,0,331210,A,S,331600,526
688819.SH,688819,20260325,92223630,0,332546,A,S,347600,1000
688819.SH,688819,20260325,92231640,0,335272,A,S,380000,10000
688819.SH,688819,20260325,92232660,0,335622,A,S,349900,800
688819.SH,688819,20260325,92233560,0,335960,A,S,338500,10000
688819.SH,688819,20260325,92235370,0,336558,A,S,346800,1000
688819.SH,688819,20260325,92246340,0,340414,A,S,349600,1000
688819.SH,688819,20260325,92251190,0,342051,A,S,399000,5500
688819.SH,688819,20260325,92255250,0,343546,A,S,331700,500
688819.SH,688819,20260325,92259180,0,344901,A,S,331200,1000
688819.SH,688819,20260325,92300530,0,345416,A,B,305900,200
688819.SH,688819,20260325,92300690,0,345475,A,S,359100,200
688819.SH,688819,20260325,92313270,0,350367,A,S,331000,525
688819.SH,688819,20260325,92313810,0,350564,A,S,353600,1000
688819.SH,688819,20260325,92320290,0,353194,A,B,321500,1000
688819.SH,688819,20260325,92321540,0,353643,A,S,331800,1000
688819.SH,688819,20260325,92331480,0,357498,A,B,320500,1000
688819.SH,688819,20260325,92334820,0,358910,A,S,398900,500
688819.SH,688819,20260325,92347500,0,364161,A,S,382800,4689
688819.SH,688819,20260325,92353100,0,366617,A,S,341800,500
688819.SH,688819,20260325,92401290,0,370443,A,B,320000,500
688819.SH,688819,20260325,92402560,0,371075,A,S,330000,600
688819.SH,688819,20260325,92407610,0,373815,A,S,331700,1500
688819.SH,688819,20260325,92412660,0,376480,A,S,338000,500
688819.SH,688819,20260325,92424250,0,383378,A,S,331200,260
688819.SH,688819,20260325,92427620,0,385551,A,S,335500,737
688819.SH,688819,20260325,92445370,0,398770,A,S,325900,1200
688819.SH,688819,20260325,92445640,0,398975,A,S,331600,2000
688819.SH,688819,20260325,92445910,0,399194,A,S,330400,400
688819.SH,688819,20260325,92447490,0,400446,A,S,328300,3320
688819.SH,688819,20260325,92449370,0,402137,A,S,399000,272
688819.SH,688819,20260325,92449920,0,402677,A,S,330000,200
688819.SH,688819,20260325,92451620,0,404648,A,B,336200,200
688819.SH,688819,20260325,92452720,0,405819,A,B,331700,1000
688819.SH,688819,20260325,92454380,0,407922,A,S,334600,1000
688819.SH,688819,20260325,92455180,0,408942,A,B,333500,2100
688819.SH,688819,20260325,92455200,0,408987,A,B,333500,1200
688819.SH,688819,20260325,92456810,0,411981,A,B,339200,700
688819.SH,688819,20260325,92457040,0,412521,A,B,331400,200
688819.SH,688819,20260325,92458270,0,415413,A,S,325000,200
688819.SH,688819,20260325,92458750,0,417034,A,B,344600,200
688819.SH,688819,20260325,92459040,0,417905,A,B,349100,2300
688819.SH,688819,20260325,92459080,0,417993,A,B,344600,500
688819.SH,688819,20260325,92459120,0,418198,A,B,334600,1011
688819.SH,688819,20260325,92459240,0,418543,A,S,329800,1200
688819.SH,688819,20260325,92459820,0,420987,A,B,332300,400
688819.SH,688819,20260325,92459930,0,421765,A,B,333200,300
688819.SH,688819,20260325,92501650,0,0,S,O,0,0
688819.SH,688819,20260325,93000430,0,424710,A,S,338500,1600
688819.SH,688819,20260325,93003130,0,434431,A,S,398900,200
688819.SH,688819,20260325,93003280,0,436247,A,B,331500,5000
688819.SH,688819,20260325,93003720,0,440429,A,S,335700,700
688819.SH,688819,20260325,93003720,0,440461,A,S,335100,4595
688819.SH,688819,20260325,93003860,0,227839,D,B,269300,200
688819.SH,688819,20260325,93004150,0,446139,A,S,384400,1462
688819.SH,688819,20260325,93004160,0,446567,A,S,399000,286
688819.SH,688819,20260325,93004630,0,451675,A,B,330200,700
688819.SH,688819,20260325,93004630,0,451914,A,S,331600,1639
688819.SH,688819,20260325,93005680,0,463340,A,B,328000,1800
688819.SH,688819,20260325,93006140,0,79951,D,B,272200,200
688819.SH,688819,20260325,93006140,0,468409,A,S,331700,300
688819.SH,688819,20260325,93006310,0,470236,A,B,328400,1000
688819.SH,688819,20260325,93006310,0,470473,A,S,348800,200
688819.SH,688819,20260325,93006650,0,472840,A,B,325500,1000
688819.SH,688819,20260325,93006650,0,473948,A,B,325100,200
688819.SH,688819,20260325,93006810,0,474662,A,B,325100,200
688819.SH,688819,20260325,93007110,0,478074,A,B,325500,2000
688819.SH,688819,20260325,93007260,0,479888,A,B,330000,5932
688819.SH,688819,20260325,93007410,0,481427,A,B,322000,2000
688819.SH,688819,20260325,93008040,0,489664,A,S,331600,894
688819.SH,688819,20260325,93008910,0,499811,A,S,331400,9912
688819.SH,688819,20260325,93009060,0,499857,A,S,331400,1000
688819.SH,688819,20260325,93009060,0,500408,A,B,323000,500
688819.SH,688819,20260325,93009060,0,500935,A,B,325500,300
688819.SH,688819,20260325,93009060,0,501148,A,S,331400,200
688819.SH,688819,20260325,93009060,0,501157,A,S,331400,200
688819.SH,688819,20260325,93009060,0,501160,A,S,331400,200
688819.SH,688819,20260325,93009220,0,501709,A,S,347600,1007
688819.SH,688819,20260325,93009270,0,502984,A,S,331700,300
688819.SH,688819,20260325,93009270,0,502993,A,S,331700,200
688819.SH,688819,20260325,93009430,0,504357,A,S,340000,1000
688819.SH,688819,20260325,93009430,0,504894,A,B,323700,700
688819.SH,688819,20260325,93009430,0,504958,A,B,325700,700
688819.SH,688819,20260325,93009430,0,504998,A,S,331400,200
688819.SH,688819,20260325,93009580,0,506040,A,S,331500,200
688819.SH,688819,20260325,93009580,0,506540,A,S,331400,5241
688819.SH,688819,20260325,93009740,0,507741,A,B,315000,3000
688819.SH,688819,20260325,93009890,0,510318,A,B,320000,500
688819.SH,688819,20260325,93010200,0,513719,A,S,354500,100000
688819.SH,688819,20260325,93010940,0,521522,A,S,331600,906
688819.SH,688819,20260325,93011410,0,527613,A,S,331400,5000
688819.SH,688819,20260325,93011570,0,529908,A,S,333300,263
688819.SH,688819,20260325,93011710,0,530640,A,S,331400,3200
688819.SH,688819,20260325,93011880,0,533177,A,B,325800,2200
688819.SH,688819,20260325,93012170,0,536002,A,S,338900,700
688819.SH,688819,20260325,93012650,0,541356,A,S,399000,1113
688819.SH,688819,20260325,93012650,0,541866,A,S,331600,906
688819.SH,688819,20260325,93012970,0,544713,A,S,391000,2000
688819.SH,688819,20260325,93012970,0,545318,A,S,349900,798
688819.SH,688819,20260325,93013390,0,549090,A,B,323100,200
688819.SH,688819,20260325,93013390,0,550129,A,S,331500,600
688819.SH,688819,20260325,93013390,0,550137,A,S,331500,500
688819.SH,688819,20260325,93013390,0,550144,A,S,331500,300
688819.SH,688819,20260325,93013390,0,550161,A,S,331500,300
688819.SH,688819,20260325,93013880,0,554028,A,S,331400,200
688819.SH,688819,20260325,93013880,0,555153,A,S,344200,4000
688819.SH,688819,20260325,93014020,0,555678,A,S,331200,800
688819.SH,688819,20260325,93014170,0,557640,A,S,331500,1800
688819.SH,688819,20260325,93014170,0,557640,D,S,331500,1800
688819.SH,688819,20260325,93014170,0,557649,A,S,331400,200
688819.SH,688819,20260325,93014170,0,558103,A,B,328800,20000
688819.SH,688819,20260325,93014170,0,558525,A,B,320100,2000
688819.SH,688819,20260325,93014320,0,560103,A,S,331400,1400
688819.SH,688819,20260325,93014770,0,564519,A,S,345000,1700
688819.SH,688819,20260325,93014930,0,566542,A,B,312300,2000
688819.SH,688819,20260325,93014930,0,567499,A,S,331500,486
688819.SH,688819,20260325,93015080,0,568770,A,B,321100,400
688819.SH,688819,20260325,93015080,0,568982,A,B,321600,1100
688819.SH,688819,20260325,93015080,0,568984,A,S,331500,200
688819.SH,688819,20260325,93015080,0,569009,A,S,331600,647
688819.SH,688819,20260325,93015080,0,569010,A,S,331600,259
688819.SH,688819,20260325,93015580,0,573353,A,B,328000,1000
688819.SH,688819,20260325,93016180,0,579899,A,S,331500,600
688819.SH,688819,20260325,93016180,0,580670,A,S,338000,3000
688819.SH,688819,20260325,93016180,0,580992,A,S,331300,2208
688819.SH,688819,20260325,93016400,0,582599,A,S,331400,608
688819.SH,688819,20260325,93016400,0,582762,A,B,316000,200
688819.SH,688819,20260325,93016560,0,584333,A,S,331500,300
688819.SH,688819,20260325,93016560,0,585677,A,S,341700,300
688819.SH,688819,20260325,93016880,0,588412,A,S,342700,70000
688819.SH,688819,20260325,93016880,0,588585,A,S,331500,210
688819.SH,688819,20260325,93017300,0,593474,A,S,331600,906
688819.SH,688819,20260325,93017660,0,597153,A,B,330000,500
688819.SH,688819,20260325,93017820,0,598302,A,S,331500,2400
688819.SH,688819,20260325,93017820,0,598358,A,S,331300,200
688819.SH,688819,20260325,93017980,0,600017,A,S,331300,1629
688819.SH,688819,20260325,93017980,0,600831,A,S,336900,2000
688819.SH,688819,20260325,93017980,0,601125,A,B,324500,3000
688819.SH,688819,20260325,93018130,0,601490,A,S,333300,500
688819.SH,688819,20260325,93018130,0,601880,A,S,331500,456
688819.SH,688819,20260325,93018130,0,601955,A,S,354500,80000
688819.SH,688819,20260325,93018300,0,603228,A,S,330300,1157
688819.SH,688819,20260325,93018340,0,604241,A,S,342900,1000
