万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
301305.SZ,301305,20260325,92500000,597133,0,0,B,249000,100,482094,506964
301305.SZ,301305,20260325,92500000,597134,0,0,B,249000,89,500072,506964
301305.SZ,301305,20260325,92500000,597135,0,0,B,249000,611,500072,509494
301305.SZ,301305,20260325,92500000,597136,0,0,B,249000,2389,458129,509494
301305.SZ,301305,20260325,92500000,597137,0,0,B,249000,2711,458129,509756
301305.SZ,301305,20260325,92500000,597138,0,0,B,249000,2500,409165,509756
301305.SZ,301305,20260325,92500000,597139,0,0,B,249000,400,410316,509756
301305.SZ,301305,20260325,92500000,597140,0,0,B,249000,2789,467090,509756
301305.SZ,301305,20260325,92500000,597141,0,0,B,249000,9100,467090,504190
301305.SZ,301305,20260325,92500000,597142,0,0,B,249000,8000,467090,495654
301305.SZ,301305,20260325,92500000,597143,0,0,B,249000,4800,467090,493539
301305.SZ,301305,20260325,92500000,597144,0,0,B,249000,700,467090,498458
301305.SZ,301305,20260325,92500000,597145,0,0,S,249000,100,467090,276840
301305.SZ,301305,20260325,92500000,597146,0,0,B,249000,2000,467090,487571
301305.SZ,301305,20260325,92500000,597147,0,0,B,249000,1000,467090,487572
301305.SZ,301305,20260325,92500000,597148,0,0,B,249000,700,467090,490890
301305.SZ,301305,20260325,92500000,597149,0,0,B,249000,600,467090,504819
301305.SZ,301305,20260325,92500000,597150,0,0,B,249000,4600,467090,505938
301305.SZ,301305,20260325,92500000,597151,0,0,B,249000,200,467090,496697
301305.SZ,301305,20260325,92500000,597152,0,0,B,249000,200,467090,496995
301305.SZ,301305,20260325,92500000,597153,0,0,B,249000,3600,467090,504306
301305.SZ,301305,20260325,92500000,597154,0,0,B,249000,100,467090,508992
301305.SZ,301305,20260325,92500000,597155,0,0,B,249000,4000,467090,502891
301305.SZ,301305,20260325,92500000,597156,0,0,B,249000,1100,467090,497120
301305.SZ,301305,20260325,92500000,597157,0,0,B,249000,5400,467090,502990
301305.SZ,301305,20260325,92500000,597158,0,0,B,249000,2000,467090,479149
301305.SZ,301305,20260325,92500000,597159,0,0,B,249000,200,467090,489988
301305.SZ,301305,20260325,92500000,597160,0,0,B,249000,200,467090,490117
301305.SZ,301305,20260325,92500000,597161,0,0,B,249000,200,467090,490155
301305.SZ,301305,20260325,92500000,597162,0,0,B,249000,100,467090,490277
301305.SZ,301305,20260325,92500000,597163,0,0,B,249000,200,467090,490699
301305.SZ,301305,20260325,92500000,597164,0,0,B,249000,100,467090,490780
301305.SZ,301305,20260325,92500000,597165,0,0,B,249000,100,467090,490893
301305.SZ,301305,20260325,92500000,597166,0,0,S,249000,500,467090,406925
301305.SZ,301305,20260325,92500000,597167,0,0,B,249000,2800,467090,485016
301305.SZ,301305,20260325,92500000,597168,0,0,S,249000,300,467090,420615
301305.SZ,301305,20260325,92500000,597169,0,0,S,249000,211,467090,456454
301305.SZ,301305,20260325,92500000,597170,0,0,B,249000,500,350949,456454
301305.SZ,301305,20260325,92500000,597171,0,0,B,249000,1300,19312,456454
301305.SZ,301305,20260325,92500000,597172,0,0,B,249000,289,303006,456454
301305.SZ,301305,20260325,92500000,597173,0,0,B,249000,11,303006,507261
301305.SZ,301305,20260325,92500000,597174,0,0,B,249000,1089,403040,507261
301305.SZ,301305,20260325,92500000,597175,0,0,B,249000,600,403040,493078
301305.SZ,301305,20260325,92500000,597176,0,0,B,249000,311,403040,495538
301305.SZ,301305,20260325,92500000,597177,0,0,B,249000,2000,410754,495538
301305.SZ,301305,20260325,92500000,597178,0,0,B,249000,289,407849,495538
301305.SZ,301305,20260325,92500000,597179,0,0,B,249000,11,407849,498486
301305.SZ,301305,20260325,92500000,597180,0,0,B,249000,200,178035,498486
301305.SZ,301305,20260325,92500000,597181,0,0,B,249000,300,181564,498486
301305.SZ,301305,20260325,92500000,597182,0,0,B,249000,789,156158,498486
301305.SZ,301305,20260325,92500000,597183,0,0,B,249000,211,156158,459377
301305.SZ,301305,20260325,93000030,604575,C,0, ,0,1000,0,503227
301305.SZ,301305,20260325,93000040,608478,0,0,S,249400,100,608477,604086
301305.SZ,301305,20260325,93000040,610217,C,0, ,0,600,0,504471
301305.SZ,301305,20260325,93000040,610333,C,0, ,0,600,0,506035
301305.SZ,301305,20260325,93000040,611321,C,0, ,0,200,0,504088
301305.SZ,301305,20260325,93000040,612764,0,0,B,249100,100,608477,612763
301305.SZ,301305,20260325,93000040,613569,C,0, ,0,2000,0,492361
301305.SZ,301305,20260325,93000040,613714,0,0,S,249400,500,613713,612763
301305.SZ,301305,20260325,93000040,614045,0,0,S,249400,300,614044,612763
301305.SZ,301305,20260325,93000050,617214,0,0,S,249400,200,617213,612763
301305.SZ,301305,20260325,93000050,619421,0,0,S,249400,100,619420,612763
301305.SZ,301305,20260325,93000050,619422,0,0,S,249400,100,619420,613909
301305.SZ,301305,20260325,93000060,622500,0,0,S,249400,200,622499,613909
301305.SZ,301305,20260325,93000060,625657,0,0,S,249400,200,625656,613909
301305.SZ,301305,20260325,93000060,625864,0,0,S,249400,300,625863,613909
301305.SZ,301305,20260325,93000070,629332,C,0, ,0,1300,0,503223
301305.SZ,301305,20260325,93000080,636077,0,0,S,249400,200,636076,613909
301305.SZ,301305,20260325,93000090,636565,C,0, ,0,2000,0,470139
301305.SZ,301305,20260325,93000090,639750,0,0,S,249400,300,639749,613909
301305.SZ,301305,20260325,93000090,642141,0,0,S,249400,200,642140,613909
301305.SZ,301305,20260325,93000100,644956,C,0, ,0,6800,0,503052
301305.SZ,301305,20260325,93000100,646595,0,0,S,249400,900,646594,613909
301305.SZ,301305,20260325,93000100,646596,0,0,S,249000,600,646594,459377
301305.SZ,301305,20260325,93000120,655693,0,0,B,249500,800,431493,655692
301305.SZ,301305,20260325,93000130,660960,0,0,B,249100,200,657039,660959
301305.SZ,301305,20260325,93000130,665191,0,0,S,249000,100,665190,459377
301305.SZ,301305,20260325,93000160,679031,0,0,B,249900,100,479930,679030
301305.SZ,301305,20260325,93000160,680275,0,0,B,249900,200,479930,680274
301305.SZ,301305,20260325,93000210,703839,0,0,B,249900,200,479930,703838
301305.SZ,301305,20260325,93000210,703840,0,0,B,250000,100,160225,703838
301305.SZ,301305,20260325,93000210,703841,0,0,B,250000,1700,281079,703838
301305.SZ,301305,20260325,93000230,711574,C,0, ,0,200,0,452602
301305.SZ,301305,20260325,93000240,713830,0,0,S,249500,100,713829,694122
301305.SZ,301305,20260325,93000280,731492,C,0, ,0,3000,0,420024
301305.SZ,301305,20260325,93000300,736872,C,0, ,0,800,0,503081
301305.SZ,301305,20260325,93000310,740808,0,0,B,249100,200,738253,740807
301305.SZ,301305,20260325,93000360,751832,0,0,S,249100,300,751831,740807
301305.SZ,301305,20260325,93000360,751833,0,0,S,249000,89,751831,459377
301305.SZ,301305,20260325,93000360,751834,0,0,S,249000,311,751831,711936
301305.SZ,301305,20260325,93000370,754763,0,0,S,249100,100,754762,751984
301305.SZ,301305,20260325,93000410,761588,0,0,B,249100,100,754762,761587
301305.SZ,301305,20260325,93000420,764380,C,0, ,0,500,0,505055
301305.SZ,301305,20260325,93000530,785111,0,0,B,249100,200,775709,785110
301305.SZ,301305,20260325,93000530,785112,0,0,B,249100,200,782823,785110
301305.SZ,301305,20260325,93000550,788537,0,0,S,249000,589,788536,711936
301305.SZ,301305,20260325,93000600,797422,0,0,B,249000,100,788536,797421
301305.SZ,301305,20260325,93000620,800466,0,0,S,248800,600,800465,25596
301305.SZ,301305,20260325,93000620,800467,0,0,S,248800,200,800465,653261
301305.SZ,301305,20260325,93000620,800468,0,0,S,248600,200,800465,66035
301305.SZ,301305,20260325,93000620,800621,0,0,B,248600,100,800465,800620
301305.SZ,301305,20260325,93000720,815300,0,0,S,248300,400,815299,124325
301305.SZ,301305,20260325,93000720,815301,0,0,S,248300,1500,815299,720702
301305.SZ,301305,20260325,93000790,827980,0,0,B,248300,100,815299,827979
301305.SZ,301305,20260325,93001040,863106,0,0,B,248300,100,815299,863105
301305.SZ,301305,20260325,93001120,873440,0,0,B,248300,400,815299,873439
301305.SZ,301305,20260325,93001120,873441,0,0,B,248600,1000,800465,873439
301305.SZ,301305,20260325,93001120,873442,0,0,B,249000,600,788536,873439
301305.SZ,301305,20260325,93001410,907383,0,0,B,248200,200,882413,907382
301305.SZ,301305,20260325,93001490,913930,0,0,B,248200,100,882413,913929
301305.SZ,301305,20260325,93001490,913977,0,0,B,248200,200,882413,913976
301305.SZ,301305,20260325,93001490,914164,0,0,B,248200,200,882413,914163
301305.SZ,301305,20260325,93001590,922012,0,0,B,248200,100,882413,922011
301305.SZ,301305,20260325,93001590,922392,0,0,B,249000,100,788536,922391
301305.SZ,301305,20260325,93001780,937979,0,0,S,248100,200,937978,699966
301305.SZ,301305,20260325,93002110,970438,0,0,B,248000,100,937978,970437
301305.SZ,301305,20260325,93002120,971391,0,0,S,247700,300,971390,504313
301305.SZ,301305,20260325,93002140,973356,0,0,B,248000,100,937978,973355
301305.SZ,301305,20260325,93002170,976836,0,0,B,248000,100,937978,976835
301305.SZ,301305,20260325,93002170,976837,0,0,B,248000,400,970466,976835
301305.SZ,301305,20260325,93002170,976838,0,0,B,248000,100,971287,976835
301305.SZ,301305,20260325,93002230,984338,C,0, ,0,100,738525,0
301305.SZ,301305,20260325,93002240,984967,C,0, ,0,100,762771,0
301305.SZ,301305,20260325,93002240,984977,C,0, ,0,100,761308,0
301305.SZ,301305,20260325,93002280,987995,0,0,B,248000,100,971287,987994
301305.SZ,301305,20260325,93002280,987996,0,0,B,248000,100,971342,987994
301305.SZ,301305,20260325,93002280,988144,0,0,B,248000,100,971342,988143
301305.SZ,301305,20260325,93002280,988145,0,0,B,248100,200,970411,988143
301305.SZ,301305,20260325,93002280,988146,0,0,B,248100,100,970424,988143
301305.SZ,301305,20260325,93002440,999416,0,0,B,248100,100,970424,999415
301305.SZ,301305,20260325,93002610,1010090,0,0,B,248100,400,970424,1010089
301305.SZ,301305,20260325,93002610,1010110,C,0, ,0,100,791136,0
301305.SZ,301305,20260325,93002610,1010111,C,0, ,0,100,791111,0
301305.SZ,301305,20260325,93002610,1010112,C,0, ,0,100,791110,0
301305.SZ,301305,20260325,93002620,1010787,C,0, ,0,100,912012,0
301305.SZ,301305,20260325,93002680,1012990,0,0,S,247700,100,1012989,504313
301305.SZ,301305,20260325,93002720,1014574,C,0, ,0,1600,882816,0
301305.SZ,301305,20260325,93002750,1016733,0,0,B,248100,100,970424,1016732
301305.SZ,301305,20260325,93002850,1022993,C,0, ,0,500,0,407306
301305.SZ,301305,20260325,93002900,1026500,0,0,B,248100,200,970424,1026499
301305.SZ,301305,20260325,93003010,1035954,C,0, ,0,4600,0,503730
301305.SZ,301305,20260325,93003120,1043837,0,0,B,248100,700,970463,1043836
301305.SZ,301305,20260325,93003170,1048003,C,0, ,0,100,843898,0
301305.SZ,301305,20260325,93003180,1049194,0,0,B,248100,100,970463,1049193
301305.SZ,301305,20260325,93003530,1075790,0,0,B,248100,200,970463,1075789
301305.SZ,301305,20260325,93003530,1075791,0,0,B,248100,400,971142,1075789
301305.SZ,301305,20260325,93003530,1075798,0,0,B,248100,100,971142,1075797
301305.SZ,301305,20260325,93003530,1075800,0,0,B,248100,200,971142,1075799
301305.SZ,301305,20260325,93003910,1097140,0,0,B,248100,100,971142,1097139
301305.SZ,301305,20260325,93003910,1097141,0,0,B,248100,100,971343,1097139
301305.SZ,301305,20260325,93003910,1097142,0,0,B,248100,100,971916,1097139
301305.SZ,301305,20260325,93004170,1111689,0,0,B,248100,700,971916,1111688
301305.SZ,301305,20260325,93004170,1111690,0,0,B,248100,100,979507,1111688
301305.SZ,301305,20260325,93004170,1111691,0,0,B,248100,300,979591,1111688
301305.SZ,301305,20260325,93004170,1111692,0,0,B,248100,500,980067,1111688
301305.SZ,301305,20260325,93004170,1111693,0,0,B,248100,100,997524,1111688
301305.SZ,301305,20260325,93004170,1111694,0,0,B,248100,300,997528,1111688
301305.SZ,301305,20260325,93004370,1123849,C,0, ,0,100,843752,0
301305.SZ,301305,20260325,93004410,1126886,C,0, ,0,100,1049167,0
301305.SZ,301305,20260325,93004610,1137927,C,0, ,0,100,900551,0
301305.SZ,301305,20260325,93004610,1137930,C,0, ,0,100,900418,0
301305.SZ,301305,20260325,93004610,1137931,C,0, ,0,100,890271,0
301305.SZ,301305,20260325,93004640,1139318,C,0, ,0,300,0,370090
301305.SZ,301305,20260325,93004680,1141041,0,0,S,247700,200,1141040,504313
301305.SZ,301305,20260325,93004680,1141074,0,0,S,247700,300,1141073,504313
301305.SZ,301305,20260325,93004680,1141086,0,0,S,247700,2600,1141085,504313
301305.SZ,301305,20260325,93004680,1141094,0,0,S,247700,600,1141093,504313
301305.SZ,301305,20260325,93004680,1141097,0,0,S,247700,2200,1141096,504313
301305.SZ,301305,20260325,93004680,1141109,0,0,S,247700,100,1141108,504313
301305.SZ,301305,20260325,93004680,1141123,0,0,S,247700,2100,1141122,504313
301305.SZ,301305,20260325,93004680,1141128,0,0,S,247700,300,1141127,504313
301305.SZ,301305,20260325,93004680,1141129,0,0,S,247600,600,1141127,25597
301305.SZ,301305,20260325,93004680,1141153,0,0,S,247300,1700,1141152,752942
301305.SZ,301305,20260325,93004680,1141244,0,0,S,247300,100,1141243,752942
301305.SZ,301305,20260325,93004690,1141478,0,0,S,247300,100,1141477,752942
301305.SZ,301305,20260325,93004700,1141962,0,0,S,247300,100,1141961,752942
301305.SZ,301305,20260325,93004730,1143124,0,0,S,247300,400,1143123,752942
301305.SZ,301305,20260325,93004790,1145174,C,0, ,0,100,741892,0
301305.SZ,301305,20260325,93004790,1145211,C,0, ,0,100,985113,0
301305.SZ,301305,20260325,93004810,1146123,C,0, ,0,2200,855465,0
301305.SZ,301305,20260325,93004820,1146176,C,0, ,0,400,922645,0
301305.SZ,301305,20260325,93005000,1152530,C,0, ,0,800,922017,0
301305.SZ,301305,20260325,93005000,1152570,C,0, ,0,4100,921998,0
301305.SZ,301305,20260325,93005010,1152730,C,0, ,0,1900,922123,0
301305.SZ,301305,20260325,93005010,1152869,C,0, ,0,1200,854677,0
301305.SZ,301305,20260325,93005010,1152872,C,0, ,0,4800,921997,0
301305.SZ,301305,20260325,93005010,1152886,C,0, ,0,200,922500,0
301305.SZ,301305,20260325,93005050,1154706,C,0, ,0,1000,922006,0
301305.SZ,301305,20260325,93005170,1159927,C,0, ,0,2000,922734,0
301305.SZ,301305,20260325,93005650,1175452,0,0,B,247500,400,1165315,1175451
301305.SZ,301305,20260325,93005830,1179271,0,0,B,247500,200,1165315,1179270
301305.SZ,301305,20260325,93005990,1182390,C,0, ,0,1300,1141127,0
301305.SZ,301305,20260325,93005990,1182421,C,0, ,0,2300,1141139,0
301305.SZ,301305,20260325,93005990,1182422,C,0, ,0,2300,1141146,0
301305.SZ,301305,20260325,93006100,1186277,0,0,B,247600,200,1146653,1186276
301305.SZ,301305,20260325,93006200,1190363,C,0, ,0,100,924799,0
301305.SZ,301305,20260325,93006360,1197383,C,0, ,0,100,756435,0
301305.SZ,301305,20260325,93006770,1213421,0,0,S,247300,600,1213420,752942
301305.SZ,301305,20260325,93006820,1215054,C,0, ,0,400,1164014,0
301305.SZ,301305,20260325,93007100,1222468,0,0,B,247200,200,1213420,1222467
301305.SZ,301305,20260325,93007110,1222919,0,0,B,247200,200,1213420,1222918
301305.SZ,301305,20260325,93007110,1222926,0,0,B,247200,300,1213420,1222925
301305.SZ,301305,20260325,93007150,1224167,0,0,B,247200,200,1213420,1224166
301305.SZ,301305,20260325,93007280,1228527,0,0,B,247200,200,1213420,1228526
301305.SZ,301305,20260325,93007280,1228611,0,0,B,247200,200,1213420,1228610
301305.SZ,301305,20260325,93007340,1230087,0,0,B,247200,300,1213420,1230086
301305.SZ,301305,20260325,93007690,1242649,0,0,S,247000,2600,1242648,286080
301305.SZ,301305,20260325,93007690,1242668,0,0,S,247000,1600,1242667,286080
301305.SZ,301305,20260325,93007690,1242673,0,0,S,247000,1800,1242672,286080
301305.SZ,301305,20260325,93007690,1242681,0,0,S,247000,1500,1242680,286080
301305.SZ,301305,20260325,93007690,1242687,0,0,S,247000,200,1242686,286080
301305.SZ,301305,20260325,93007690,1242688,0,0,S,247000,2200,1242686,297194
301305.SZ,301305,20260325,93007690,1242692,0,0,S,247000,300,1242691,297194
301305.SZ,301305,20260325,93007690,1242693,0,0,S,247000,1000,1242691,315119
301305.SZ,301305,20260325,93007690,1242695,0,0,S,247000,100,1242694,323055
301305.SZ,301305,20260325,93007690,1242696,0,0,S,247000,100,1242694,353449
301305.SZ,301305,20260325,93007690,1242697,0,0,S,247000,1000,1242694,1038272
301305.SZ,301305,20260325,93007690,1242700,0,0,S,246600,2500,1242699,471105
301305.SZ,301305,20260325,93007690,1242701,0,0,S,246600,900,1242699,498776
301305.SZ,301305,20260325,93007690,1242702,0,0,S,246600,500,1242699,499432
301305.SZ,301305,20260325,93007690,1242703,0,0,S,246600,700,1242699,500151
301305.SZ,301305,20260325,93007690,1242704,0,0,S,246300,1100,1242699,475654
301305.SZ,301305,20260325,93007690,1242708,0,0,S,246300,400,1242707,475654
301305.SZ,301305,20260325,93007690,1242722,0,0,S,246300,1200,1242721,475654
301305.SZ,301305,20260325,93007690,1242723,0,0,S,246300,200,1242721,699971
301305.SZ,301305,20260325,93007690,1243012,C,0, ,0,100,1142460,0
301305.SZ,301305,20260325,93007690,1243071,C,0, ,0,100,1141250,0
301305.SZ,301305,20260325,93007690,1243116,C,0, ,0,100,1141245,0
301305.SZ,301305,20260325,93007710,1243658,C,0, ,0,200,1050499,0
301305.SZ,301305,20260325,93007730,1243982,C,0, ,0,100,1058914,0
301305.SZ,301305,20260325,93007730,1244119,C,0, ,0,200,1057692,0
301305.SZ,301305,20260325,93007740,1244300,C,0, ,0,300,1149417,0
301305.SZ,301305,20260325,93007750,1244397,C,0, ,0,200,1001658,0
301305.SZ,301305,20260325,93007780,1245136,C,0, ,0,200,946613,0
301305.SZ,301305,20260325,93007790,1245317,C,0, ,0,200,1143839,0
301305.SZ,301305,20260325,93007790,1245416,C,0, ,0,100,986283,0
301305.SZ,301305,20260325,93007800,1245428,C,0, ,0,200,1145558,0
301305.SZ,301305,20260325,93007810,1245658,0,0,S,246000,200,1245657,989778
301305.SZ,301305,20260325,93007890,1247149,C,0, ,0,100,1166221,0
301305.SZ,301305,20260325,93008060,1250984,0,0,B,246300,100,1242721,1250983
301305.SZ,301305,20260325,93008080,1251481,0,0,B,246300,100,1242721,1251480
301305.SZ,301305,20260325,93008110,1252536,C,0, ,0,200,1186816,0
301305.SZ,301305,20260325,93008130,1252967,0,0,B,246300,1500,1242721,1252966
301305.SZ,301305,20260325,93008130,1252976,0,0,B,246300,700,1242721,1252975
301305.SZ,301305,20260325,93008130,1252977,0,0,B,246300,1200,1242751,1252975
301305.SZ,301305,20260325,93008510,1259590,C,0, ,0,100,1204269,0
301305.SZ,301305,20260325,93008510,1259600,0,0,B,246300,200,1242751,1259599
301305.SZ,301305,20260325,93008590,1260716,C,0, ,0,200,1050183,0
301305.SZ,301305,20260325,93008750,1263064,C,0, ,0,4000,1143691,0
301305.SZ,301305,20260325,93008780,1263456,C,0, ,0,400,926446,0
301305.SZ,301305,20260325,93008980,1266233,0,0,B,246300,100,1242765,1266232
301305.SZ,301305,20260325,93009000,1266648,C,0, ,0,4300,1242783,0
301305.SZ,301305,20260325,93009000,1266649,C,0, ,0,3800,1242724,0
301305.SZ,301305,20260325,93009000,1266650,C,0, ,0,800,1242840,0
301305.SZ,301305,20260325,93009000,1266651,C,0, ,0,2600,1242726,0
301305.SZ,301305,20260325,93009000,1266652,C,0, ,0,2000,1242730,0
301305.SZ,301305,20260325,93009000,1266653,C,0, ,0,4000,1242719,0
301305.SZ,301305,20260325,93009000,1266654,C,0, ,0,900,1242784,0
301305.SZ,301305,20260325,93009000,1266658,C,0, ,0,2500,1242727,0
301305.SZ,301305,20260325,93009000,1266660,C,0, ,0,600,1242833,0
301305.SZ,301305,20260325,93009000,1266661,C,0, ,0,2300,1242754,0
301305.SZ,301305,20260325,93009000,1266662,C,0, ,0,2300,1242778,0
301305.SZ,301305,20260325,93009000,1266664,C,0, ,0,1300,1242765,0
301305.SZ,301305,20260325,93009000,1266666,C,0, ,0,3800,1242807,0
301305.SZ,301305,20260325,93009000,1266671,C,0, ,0,1000,1242792,0
301305.SZ,301305,20260325,93009000,1266686,C,0, ,0,700,1242903,0
301305.SZ,301305,20260325,93009000,1266687,C,0, ,0,600,1242983,0
301305.SZ,301305,20260325,93009020,1267108,C,0, ,0,3400,1243367,0
301305.SZ,301305,20260325,93009370,1276177,C,0, ,0,200,1060250,0
301305.SZ,301305,20260325,93009890,1291902,C,0, ,0,200,1222581,0
301305.SZ,301305,20260325,93010030,1294725,C,0, ,0,600,1219794,0
301305.SZ,301305,20260325,93010040,1294966,C,0, ,0,1500,1220280,0
301305.SZ,301305,20260325,93010300,1300279,C,0, ,0,100,1243624,0
301305.SZ,301305,20260325,93010540,1308464,0,0,B,246400,100,1242850,1308463
301305.SZ,301305,20260325,93010540,1308465,0,0,B,246400,100,1242861,1308463
301305.SZ,301305,20260325,93010540,1308466,0,0,B,246400,100,1242871,1308463
301305.SZ,301305,20260325,93010540,1308467,0,0,B,246400,100,1242873,1308463
301305.SZ,301305,20260325,93010540,1308700,0,0,B,246400,100,1242874,1308699
301305.SZ,301305,20260325,93010540,1308701,0,0,B,246400,600,1242904,1308699
301305.SZ,301305,20260325,93010540,1308702,0,0,B,246400,300,1242939,1308699
301305.SZ,301305,20260325,93010540,1308703,0,0,B,246400,1600,1242984,1308699
301305.SZ,301305,20260325,93010540,1308704,0,0,B,246400,100,1243043,1308699
301305.SZ,301305,20260325,93010540,1308705,0,0,B,246400,100,1243048,1308699
301305.SZ,301305,20260325,93010740,1314872,0,0,S,246000,100,1314871,989778
301305.SZ,301305,20260325,93010750,1315028,0,0,S,246000,100,1315027,989778
301305.SZ,301305,20260325,93010750,1315077,0,0,S,246000,400,1315076,989778
301305.SZ,301305,20260325,93010750,1315078,0,0,S,246000,1000,1315076,1039182
301305.SZ,301305,20260325,93010750,1315079,0,0,S,246000,500,1315076,1107503
301305.SZ,301305,20260325,93010750,1315263,C,0, ,0,1600,1309078,0
301305.SZ,301305,20260325,93010750,1315266,C,0, ,0,500,1309222,0
301305.SZ,301305,20260325,93010750,1315267,C,0, ,0,300,1308995,0
301305.SZ,301305,20260325,93010750,1315269,C,0, ,0,100,1308841,0
301305.SZ,301305,20260325,93010750,1315279,C,0, ,0,100,1308881,0
301305.SZ,301305,20260325,93010750,1315281,C,0, ,0,100,1308815,0
301305.SZ,301305,20260325,93010750,1315309,C,0, ,0,100,1243051,0
301305.SZ,301305,20260325,93010750,1315316,C,0, ,0,100,1309269,0
301305.SZ,301305,20260325,93010750,1315347,C,0, ,0,300,1243054,0
301305.SZ,301305,20260325,93010750,1315352,C,0, ,0,100,1243048,0
301305.SZ,301305,20260325,93010750,1315358,0,0,S,245600,100,1315357,365569
301305.SZ,301305,20260325,93010750,1315359,0,0,S,245600,700,1315357,1293186
301305.SZ,301305,20260325,93010760,1315458,0,0,S,245600,100,1315457,1293186
301305.SZ,301305,20260325,93010760,1315503,0,0,S,245500,100,1315502,85447
301305.SZ,301305,20260325,93010760,1315531,0,0,S,245500,300,1315530,85447
301305.SZ,301305,20260325,93010760,1315544,0,0,S,245500,100,1315543,85447
301305.SZ,301305,20260325,93010760,1315545,0,0,S,245500,100,1315543,643605
301305.SZ,301305,20260325,93010760,1315557,0,0,S,245500,600,1315556,643605
301305.SZ,301305,20260325,93010760,1315571,0,0,S,245500,100,1315570,643605
301305.SZ,301305,20260325,93010760,1315626,0,0,S,245500,300,1315625,643605
301305.SZ,301305,20260325,93010760,1315688,0,0,S,245500,1700,1315687,643605
301305.SZ,301305,20260325,93010770,1315749,0,0,S,245500,200,1315748,643605
301305.SZ,301305,20260325,93010780,1316082,C,0, ,0,100,1257990,0
301305.SZ,301305,20260325,93010780,1316176,C,0, ,0,200,1245592,0
301305.SZ,301305,20260325,93010780,1316187,C,0, ,0,100,1245444,0
301305.SZ,301305,20260325,93010790,1316218,C,0, ,0,400,1142538,0
301305.SZ,301305,20260325,93010790,1316247,C,0, ,0,300,1145181,0
301305.SZ,301305,20260325,93010790,1316316,C,0, ,0,400,1057383,0
301305.SZ,301305,20260325,93010790,1316411,0,0,S,245000,200,1316410,269405
301305.SZ,301305,20260325,93010800,1316423,C,0, ,0,400,1264608,0
301305.SZ,301305,20260325,93010810,1316752,C,0, ,0,2800,1142445,0
301305.SZ,301305,20260325,93010820,1316798,C,0, ,0,1100,1243189,0
