万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数
601609.SH,601609,20260325,91401000,0,0,0,0,0,,,0,0,0,0,0,94600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601609.SH,601609,20260325,91501000,0,0,0,0,0,,,0,0,0,0,0,94600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98900,93300,500,300,0,0,0,0,0
601609.SH,601609,20260325,91504000,0,0,0,0,0,,,0,0,0,0,0,94600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102220,91130,175300,30500,0,0,0,0,0
601609.SH,601609,20260325,91507000,0,0,0,0,0,,,0,0,0,0,0,94600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102170,91190,304100,50400,0,0,0,0,0
601609.SH,601609,20260325,91510000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,2900,0,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,2900,12100,0,0,0,0,0,0,0,0,102180,91930,469400,107000,0,0,0,0,0
601609.SH,601609,20260325,91513000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,3000,12000,0,0,0,0,0,0,0,0,102060,91950,512600,143900,0,0,0,0,0
601609.SH,601609,20260325,91516000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,4200,10800,0,0,0,0,0,0,0,0,101910,91770,618600,189200,0,0,0,0,0
601609.SH,601609,20260325,91519000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15600,1800,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,101440,91770,766700,211600,0,0,0,0,0
601609.SH,601609,20260325,91522000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15600,2200,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,101390,91860,797500,237000,0,0,0,0,0
601609.SH,601609,20260325,91525000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15600,2200,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,101390,91860,797800,240000,0,0,0,0,0
601609.SH,601609,20260325,91528000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15600,2200,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,101390,91860,798200,240400,0,0,0,0,0
601609.SH,601609,20260325,91531000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15600,2200,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,101390,91860,796800,240400,0,0,0,0,0
601609.SH,601609,20260325,91540000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15600,2200,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,101390,91860,801800,240400,0,0,0,0,0
601609.SH,601609,20260325,91549000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15600,2200,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,101400,91860,804600,240400,0,0,0,0,0
601609.SH,601609,20260325,91610000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15700,2100,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0,0,101400,91860,804600,240500,0,0,0,0,0
601609.SH,601609,20260325,91616000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15700,2100,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0,0,101400,91870,806600,241100,0,0,0,0,0
601609.SH,601609,20260325,91619000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15700,2100,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0,0,101400,91880,807300,242100,0,0,0,0,0
601609.SH,601609,20260325,91625000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15700,2100,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0,0,101410,91880,812000,242100,0,0,0,0,0
601609.SH,601609,20260325,91628000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15700,2400,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0,0,101410,91880,813300,242100,0,0,0,0,0
601609.SH,601609,20260325,91637000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15700,2400,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0,0,101400,91880,814300,242100,0,0,0,0,0
601609.SH,601609,20260325,91643000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15700,2400,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0,0,101410,91880,816300,242100,0,0,0,0,0
601609.SH,601609,20260325,91646000,0,0,0,0,0,,,0,0,0,0,0,94600,96000,0,0,0,0,0,0,0,0,0,15700,2400,0,0,0,0,0,0,0,0,96000,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,0,0,0,0,0,101390,91880,820200,242100,0,0,0,0,0
