万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
002857.SZ,002857,20260325,100939550,15549699,C,0, ,0,100,0,15535353
002857.SZ,002857,20260325,100939550,15549700,C,0, ,0,100,0,15530686
002857.SZ,002857,20260325,100939550,15549701,C,0, ,0,100,0,15530685
002857.SZ,002857,20260325,100939550,15549702,C,0, ,0,100,0,15535350
002857.SZ,002857,20260325,100939550,15549703,C,0, ,0,100,0,15530693
002857.SZ,002857,20260325,100939550,15549704,C,0, ,0,100,0,15535354
002857.SZ,002857,20260325,100939550,15549705,C,0, ,0,100,0,15535345
002857.SZ,002857,20260325,100939550,15549706,C,0, ,0,100,0,15530687
002857.SZ,002857,20260325,100939550,15549707,C,0, ,0,100,0,15535346
002857.SZ,002857,20260325,100939550,15549710,C,0, ,0,100,0,15530690
002857.SZ,002857,20260325,100939550,15549711,C,0, ,0,100,0,15535355
002857.SZ,002857,20260325,100939550,15549712,C,0, ,0,200,0,15535356
002857.SZ,002857,20260325,100939550,15549713,C,0, ,0,300,0,15530728
002857.SZ,002857,20260325,100939560,15549757,C,0, ,0,300,0,15523496
002857.SZ,002857,20260325,100939570,15549783,C,0, ,0,300,0,15523541
002857.SZ,002857,20260325,100939570,15549788,C,0, ,0,100,0,15530689
002857.SZ,002857,20260325,100939570,15549798,C,0, ,0,100,0,15535383
002857.SZ,002857,20260325,100939720,15550249,0,0,S,232300,200,15550248,15545528
002857.SZ,002857,20260325,100939770,15550420,C,0, ,0,100,0,15352379
002857.SZ,002857,20260325,100939840,15550606,C,0, ,0,100,0,15406603
002857.SZ,002857,20260325,100939880,15550713,C,0, ,0,100,0,15354859
002857.SZ,002857,20260325,100940090,15551354,0,0,B,232300,100,15550248,15551353
002857.SZ,002857,20260325,100940090,15551355,0,0,B,232300,100,15550250,15551353
002857.SZ,002857,20260325,100940230,15551892,C,0, ,0,700,0,15535331
002857.SZ,002857,20260325,100940230,15551895,C,0, ,0,300,0,15545992
002857.SZ,002857,20260325,100940660,15553408,C,0, ,0,1300,0,15506564
002857.SZ,002857,20260325,100941040,15554394,0,0,B,232300,100,15550250,15554393
002857.SZ,002857,20260325,100941040,15554395,0,0,B,232300,100,15550251,15554393
002857.SZ,002857,20260325,100942350,15558249,C,0, ,0,100,0,15549671
002857.SZ,002857,20260325,100942950,15560417,0,0,S,232100,400,15560416,15556055
002857.SZ,002857,20260325,100950640,15586858,C,0, ,0,600,0,15547595
002857.SZ,002857,20260325,100952280,15592678,0,0,B,232300,300,15550251,15592677
002857.SZ,002857,20260325,100952280,15592679,0,0,B,232300,400,15550252,15592677
002857.SZ,002857,20260325,100954660,15600110,0,0,B,232300,300,15550253,15600109
002857.SZ,002857,20260325,101002640,15628480,C,0, ,0,600,0,15595358
002857.SZ,002857,20260325,101003830,15632757,C,0, ,0,500,8929561,0
002857.SZ,002857,20260325,101004400,15634876,0,0,B,232300,500,15550253,15634875
002857.SZ,002857,20260325,101004400,15634915,C,0, ,0,400,0,15570178
002857.SZ,002857,20260325,101004400,15634916,C,0, ,0,300,0,15572243
002857.SZ,002857,20260325,101004400,15634917,C,0, ,0,300,0,15572214
002857.SZ,002857,20260325,101004400,15634918,C,0, ,0,300,0,15572219
002857.SZ,002857,20260325,101004400,15634923,C,0, ,0,300,0,15572215
002857.SZ,002857,20260325,101004410,15634977,C,0, ,0,200,0,15605471
002857.SZ,002857,20260325,101004840,15636699,0,0,S,232300,100,15636698,15634875
002857.SZ,002857,20260325,101008390,15649953,0,0,S,232200,100,15649952,15570165
002857.SZ,002857,20260325,101008390,15649954,0,0,S,232200,100,15649952,15570181
002857.SZ,002857,20260325,101009750,15655188,C,0, ,0,100,0,15570186
002857.SZ,002857,20260325,101011110,15660106,0,0,B,232300,100,15636698,15660105
002857.SZ,002857,20260325,101011410,15661102,0,0,S,232200,100,15661101,15570183
002857.SZ,002857,20260325,101011410,15661103,0,0,S,232200,100,15661101,15570184
002857.SZ,002857,20260325,101011410,15661104,0,0,S,232200,100,15661101,15570185
002857.SZ,002857,20260325,101012870,15665501,C,0, ,0,100,0,15576184
002857.SZ,002857,20260325,101012870,15665502,C,0, ,0,100,0,15580981
002857.SZ,002857,20260325,101012870,15665503,C,0, ,0,100,0,15586864
002857.SZ,002857,20260325,101012870,15665504,C,0, ,0,100,0,15576185
002857.SZ,002857,20260325,101012870,15665505,C,0, ,0,100,0,15576187
002857.SZ,002857,20260325,101012870,15665506,C,0, ,0,100,0,15580989
002857.SZ,002857,20260325,101012870,15665507,C,0, ,0,100,0,15576186
002857.SZ,002857,20260325,101012870,15665508,C,0, ,0,100,0,15576183
002857.SZ,002857,20260325,101012870,15665509,C,0, ,0,100,0,15580993
002857.SZ,002857,20260325,101012880,15665535,C,0, ,0,100,0,15572212
002857.SZ,002857,20260325,101012880,15665536,C,0, ,0,100,0,15576181
002857.SZ,002857,20260325,101012880,15665538,C,0, ,0,100,0,15580987
002857.SZ,002857,20260325,101012880,15665539,C,0, ,0,100,0,15586865
002857.SZ,002857,20260325,101012900,15665617,C,0, ,0,300,0,15576194
002857.SZ,002857,20260325,101012900,15665637,C,0, ,0,200,0,15581003
002857.SZ,002857,20260325,101012900,15665647,C,0, ,0,100,0,15586872
002857.SZ,002857,20260325,101013550,15668033,0,0,S,232200,100,15668032,15570236
002857.SZ,002857,20260325,101016290,15680547,0,0,S,232200,100,15680546,15572213
002857.SZ,002857,20260325,101016290,15680548,0,0,S,232200,100,15680546,15576180
002857.SZ,002857,20260325,101016290,15680549,0,0,S,232200,200,15680546,15576182
002857.SZ,002857,20260325,101016320,15680666,C,0, ,0,100,0,15580983
002857.SZ,002857,20260325,101016320,15680667,C,0, ,0,100,0,15586863
002857.SZ,002857,20260325,101016340,15680752,0,0,S,232200,700,15680751,15588878
002857.SZ,002857,20260325,101017770,15688788,C,0, ,0,700,15498016,0
002857.SZ,002857,20260325,101017780,15688856,C,0, ,0,600,15547039,0
002857.SZ,002857,20260325,101017780,15688863,C,0, ,0,500,15547037,0
002857.SZ,002857,20260325,101026090,15726145,0,0,B,232200,100,15688843,15726144
002857.SZ,002857,20260325,101027860,15732506,0,0,B,232200,100,15688843,15732505
002857.SZ,002857,20260325,101027860,15732507,0,0,B,232200,100,15730539,15732505
002857.SZ,002857,20260325,101027880,15732596,0,0,S,232200,500,15732595,15732505
002857.SZ,002857,20260325,101028420,15734582,0,0,S,232200,100,15734581,15732505
002857.SZ,002857,20260325,101031740,15749284,0,0,B,232200,300,15734581,15749283
002857.SZ,002857,20260325,101031740,15749285,0,0,B,232200,400,15734585,15749283
002857.SZ,002857,20260325,101031740,15749286,0,0,B,232200,800,15734586,15749283
002857.SZ,002857,20260325,101031740,15749287,0,0,B,232200,100,15734927,15749283
002857.SZ,002857,20260325,101035280,15762827,0,0,S,232200,400,15762826,15749283
002857.SZ,002857,20260325,101035280,15762828,0,0,S,232200,400,15762826,15753816
002857.SZ,002857,20260325,101036770,15767924,C,0, ,0,300,0,15014426
002857.SZ,002857,20260325,101037250,15769586,0,0,B,232200,300,15762826,15769585
002857.SZ,002857,20260325,101040960,15783211,0,0,B,232200,100,15762826,15783210
002857.SZ,002857,20260325,101046280,15804015,0,0,B,232200,100,15762826,15804014
002857.SZ,002857,20260325,101047430,15810459,0,0,S,232100,900,15810458,15556055
002857.SZ,002857,20260325,101047430,15810460,0,0,S,232100,200,15810458,15560502
002857.SZ,002857,20260325,101047430,15810461,0,0,S,232100,200,15810458,15564189
002857.SZ,002857,20260325,101047430,15810462,0,0,S,232100,200,15810458,15572201
002857.SZ,002857,20260325,101047430,15810463,0,0,S,232100,200,15810458,15573970
002857.SZ,002857,20260325,101047430,15810464,0,0,S,232100,100,15810458,15576167
002857.SZ,002857,20260325,101047430,15810465,0,0,S,232100,100,15810458,15673604
002857.SZ,002857,20260325,101047430,15810466,0,0,S,232100,300,15810458,15791986
002857.SZ,002857,20260325,101047430,15810467,0,0,S,232100,300,15810458,15795375
002857.SZ,002857,20260325,101049260,15818242,0,0,B,232200,1200,15762826,15818241
002857.SZ,002857,20260325,101049850,15820916,C,0, ,0,200,10812003,0
002857.SZ,002857,20260325,101053840,15835696,0,0,S,232100,300,15835695,15832912
002857.SZ,002857,20260325,101057740,15847973,0,0,S,232000,100,15847972,15550389
002857.SZ,002857,20260325,101057740,15847974,0,0,S,232000,200,15847972,15550390
002857.SZ,002857,20260325,101057740,15847975,0,0,S,232000,100,15847972,15550552
002857.SZ,002857,20260325,101057740,15847976,0,0,S,232000,200,15847972,15550712
002857.SZ,002857,20260325,101057800,15848133,0,0,S,232000,100,15848132,15550720
002857.SZ,002857,20260325,101057800,15848141,C,0, ,0,100,15238766,0
002857.SZ,002857,20260325,101057850,15848408,C,0, ,0,1200,15553788,0
002857.SZ,002857,20260325,101057850,15848409,C,0, ,0,700,15556529,0
002857.SZ,002857,20260325,101058880,15852097,0,0,S,232000,200,15852096,15552892
002857.SZ,002857,20260325,101058880,15852098,0,0,S,232000,100,15852096,15553217
002857.SZ,002857,20260325,101058880,15852099,0,0,S,232000,100,15852096,15554334
002857.SZ,002857,20260325,101058880,15852100,0,0,S,232000,100,15852096,15554335
002857.SZ,002857,20260325,101058880,15852101,0,0,S,232000,100,15852096,15554336
002857.SZ,002857,20260325,101058880,15852102,0,0,S,232000,100,15852096,15554337
002857.SZ,002857,20260325,101058880,15852103,0,0,S,232000,100,15852096,15554338
002857.SZ,002857,20260325,101058880,15852104,0,0,S,232000,100,15852096,15554339
002857.SZ,002857,20260325,101058880,15852105,0,0,S,232000,100,15852096,15554347
002857.SZ,002857,20260325,101058880,15852106,0,0,S,232000,100,15852096,15554404
002857.SZ,002857,20260325,101058880,15852107,0,0,S,232000,100,15852096,15554563
002857.SZ,002857,20260325,101058880,15852108,0,0,S,232000,200,15852096,15843408
002857.SZ,002857,20260325,101058880,15852109,0,0,S,232000,300,15852096,15846233
002857.SZ,002857,20260325,101058900,15852153,0,0,S,231900,200,15852152,15545284
002857.SZ,002857,20260325,101058900,15852154,0,0,S,231900,200,15852152,15550082
002857.SZ,002857,20260325,101058900,15852155,0,0,S,231900,200,15852152,15550592
002857.SZ,002857,20260325,101059030,15852481,C,0, ,0,100,15843088,0
002857.SZ,002857,20260325,101059040,15852511,C,0, ,0,100,15843115,0
002857.SZ,002857,20260325,101059060,15852589,0,0,B,232000,100,15852117,15852588
002857.SZ,002857,20260325,101059060,15852590,0,0,B,232000,200,15852224,15852588
002857.SZ,002857,20260325,101059080,15852745,0,0,B,232000,100,15852224,15852744
002857.SZ,002857,20260325,101101850,15865937,C,0, ,0,2900,15636698,0
002857.SZ,002857,20260325,101109260,15894950,C,0, ,0,200,0,15014438
002857.SZ,002857,20260325,101112910,15908012,0,0,B,231900,100,15865959,15908011
002857.SZ,002857,20260325,101112950,15908146,0,0,B,231900,100,15865960,15908145
002857.SZ,002857,20260325,101112950,15908147,0,0,B,231900,100,15865965,15908145
002857.SZ,002857,20260325,101113060,15908686,C,0, ,0,500,15657601,0
002857.SZ,002857,20260325,101116350,15919552,0,0,B,232000,200,15852224,15919551
002857.SZ,002857,20260325,101116640,15920868,0,0,B,232000,300,15852224,15920867
002857.SZ,002857,20260325,101117400,15923462,C,0, ,0,300,0,10356305
002857.SZ,002857,20260325,101119640,15930499,0,0,B,232000,100,15852683,15930498
002857.SZ,002857,20260325,101119640,15930500,0,0,B,232000,100,15852747,15930498
002857.SZ,002857,20260325,101119640,15930501,0,0,B,232000,100,15912002,15930498
002857.SZ,002857,20260325,101119890,15931293,0,0,B,232100,100,15842185,15931292
002857.SZ,002857,20260325,101120200,15932358,0,0,B,232100,100,15842217,15932357
002857.SZ,002857,20260325,101121170,15934705,C,0, ,0,400,0,15923485
002857.SZ,002857,20260325,101121170,15934706,C,0, ,0,300,0,15923484
002857.SZ,002857,20260325,101121170,15934707,C,0, ,0,400,0,15923483
002857.SZ,002857,20260325,101121170,15934714,C,0, ,0,300,0,15923528
002857.SZ,002857,20260325,101121180,15934724,C,0, ,0,300,0,15923493
002857.SZ,002857,20260325,101121190,15934748,C,0, ,0,300,0,15923525
002857.SZ,002857,20260325,101121190,15934761,C,0, ,0,300,0,15923497
002857.SZ,002857,20260325,101122180,15938346,C,0, ,0,400,15779518,0
002857.SZ,002857,20260325,101125960,15950292,C,0, ,0,2000,15842218,0
002857.SZ,002857,20260325,101125960,15950297,C,0, ,0,900,15842217,0
002857.SZ,002857,20260325,101125970,15950300,C,0, ,0,1000,15842238,0
002857.SZ,002857,20260325,101126040,15950541,0,0,B,232100,400,15851931,15950540
002857.SZ,002857,20260325,101126280,15951228,0,0,B,232100,100,15851931,15951227
002857.SZ,002857,20260325,101126280,15951229,0,0,B,232100,100,15856010,15951227
002857.SZ,002857,20260325,101126500,15951774,0,0,B,232100,200,15856010,15951773
002857.SZ,002857,20260325,101127740,15955202,C,0, ,0,300,0,15946218
002857.SZ,002857,20260325,101127740,15955204,C,0, ,0,300,0,15938372
002857.SZ,002857,20260325,101127740,15955208,C,0, ,0,300,0,15938378
002857.SZ,002857,20260325,101127740,15955217,C,0, ,0,400,0,15938356
002857.SZ,002857,20260325,101127740,15955219,C,0, ,0,300,0,15938594
002857.SZ,002857,20260325,101127740,15955220,C,0, ,0,400,0,15938360
002857.SZ,002857,20260325,101127740,15955221,C,0, ,0,200,0,15950575
002857.SZ,002857,20260325,101127740,15955222,C,0, ,0,500,0,15950268
002857.SZ,002857,20260325,101127760,15955275,C,0, ,0,300,0,15938420
002857.SZ,002857,20260325,101128230,15956898,C,0, ,0,500,0,15951061
002857.SZ,002857,20260325,101128250,15956968,C,0, ,0,1200,15804135,0
002857.SZ,002857,20260325,101128250,15956969,C,0, ,0,2000,15835818,0
002857.SZ,002857,20260325,101128250,15956973,C,0, ,0,800,0,15919184
002857.SZ,002857,20260325,101129270,15960316,C,0, ,0,400,0,15956907
002857.SZ,002857,20260325,101129270,15960319,C,0, ,0,300,0,15956909
002857.SZ,002857,20260325,101129270,15960320,C,0, ,0,400,0,15956908
002857.SZ,002857,20260325,101129270,15960325,C,0, ,0,100,0,15932379
002857.SZ,002857,20260325,101129270,15960326,C,0, ,0,500,0,15956910
002857.SZ,002857,20260325,101129270,15960327,C,0, ,0,100,0,15932378
002857.SZ,002857,20260325,101129270,15960329,C,0, ,0,300,0,15956937
002857.SZ,002857,20260325,101129400,15960728,C,0, ,0,300,0,15957083
002857.SZ,002857,20260325,101132740,15971178,0,0,B,232200,200,15762826,15971177
002857.SZ,002857,20260325,101133740,15974022,C,0, ,0,300,0,15965096
002857.SZ,002857,20260325,101133740,15974029,C,0, ,0,300,0,15956911
002857.SZ,002857,20260325,101133740,15974032,C,0, ,0,300,0,15957078
002857.SZ,002857,20260325,101133750,15974038,C,0, ,0,400,0,15965112
002857.SZ,002857,20260325,101133750,15974040,C,0, ,0,400,0,15965118
002857.SZ,002857,20260325,101133750,15974069,C,0, ,0,300,0,15965117
002857.SZ,002857,20260325,101133750,15974070,C,0, ,0,400,0,15965119
002857.SZ,002857,20260325,101133750,15974071,C,0, ,0,500,0,15965136
002857.SZ,002857,20260325,101133750,15974078,C,0, ,0,300,0,15965098
002857.SZ,002857,20260325,101133840,15974334,0,0,B,232200,100,15762826,15974333
002857.SZ,002857,20260325,101136950,15983992,0,0,B,232200,100,15762826,15983991
002857.SZ,002857,20260325,101137950,15987330,C,0, ,0,300,0,15950246
002857.SZ,002857,20260325,101138660,15989436,C,0, ,0,500,0,15952115
002857.SZ,002857,20260325,101141250,15998807,C,0, ,0,800,0,15960305
002857.SZ,002857,20260325,101142260,16001874,C,0, ,0,300,0,15983428
002857.SZ,002857,20260325,101142260,16001875,C,0, ,0,300,0,15983421
002857.SZ,002857,20260325,101142270,16001925,C,0, ,0,300,0,15983417
002857.SZ,002857,20260325,101149840,16028835,0,0,B,232200,300,15762826,16028834
002857.SZ,002857,20260325,101149840,16028836,C,0, ,0,400,0,15983429
002857.SZ,002857,20260325,101149840,16028837,C,0, ,0,400,0,15983430
002857.SZ,002857,20260325,101149840,16028838,C,0, ,0,300,0,15983431
002857.SZ,002857,20260325,101149840,16028839,C,0, ,0,400,0,15984450
002857.SZ,002857,20260325,101149840,16028840,C,0, ,0,500,0,15983432
002857.SZ,002857,20260325,101149840,16028842,0,0,B,232200,300,15762826,16028841
002857.SZ,002857,20260325,101149840,16028845,0,0,B,232200,300,15762826,16028844
002857.SZ,002857,20260325,101149960,16029176,0,0,B,232200,300,15762826,16029175
002857.SZ,002857,20260325,101151730,16035232,0,0,B,232200,400,15762826,16035231
002857.SZ,002857,20260325,101151730,16035235,0,0,B,232200,400,15762826,16035234
002857.SZ,002857,20260325,101151730,16035237,0,0,B,232200,300,15762826,16035236
002857.SZ,002857,20260325,101151730,16035240,0,0,B,232200,400,15762826,16035239
002857.SZ,002857,20260325,101151730,16035247,0,0,B,232200,100,15762826,16035246
002857.SZ,002857,20260325,101151730,16035248,0,0,B,232200,400,15780086,16035246
002857.SZ,002857,20260325,101151840,16035633,C,0, ,0,900,0,15401865
002857.SZ,002857,20260325,101151930,16036051,0,0,S,232100,200,16036050,15951773
002857.SZ,002857,20260325,101151930,16036052,0,0,S,232100,100,16036050,15955200
002857.SZ,002857,20260325,101151930,16036053,0,0,S,232100,400,16036050,15957717
002857.SZ,002857,20260325,101151930,16036054,0,0,S,232100,200,16036050,15960322
002857.SZ,002857,20260325,101151930,16036055,0,0,S,232100,100,16036050,15960323
002857.SZ,002857,20260325,101151930,16036056,0,0,S,232100,100,16036050,15960324
002857.SZ,002857,20260325,101151930,16036057,0,0,S,232100,100,16036050,15960351
002857.SZ,002857,20260325,101151930,16036058,0,0,S,232100,200,16036050,15970886
002857.SZ,002857,20260325,101151930,16036059,0,0,S,232100,100,16036050,15974072
002857.SZ,002857,20260325,101151930,16036060,0,0,S,232100,100,16036050,15974095
002857.SZ,002857,20260325,101151930,16036061,0,0,S,232100,300,16036050,15983420
002857.SZ,002857,20260325,101151950,16036141,0,0,B,232100,300,16036050,16036140
002857.SZ,002857,20260325,101152230,16037028,0,0,B,232100,500,16036050,16037027
002857.SZ,002857,20260325,101152620,16038408,C,0, ,0,100,16028822,0
002857.SZ,002857,20260325,101152670,16038599,0,0,B,232100,400,16036050,16038598
002857.SZ,002857,20260325,101153280,16040656,0,0,B,232100,500,16036050,16040655
002857.SZ,002857,20260325,101153290,16040686,C,0, ,0,100,0,15932374
002857.SZ,002857,20260325,101153290,16040688,C,0, ,0,100,0,15950271
002857.SZ,002857,20260325,101153290,16040689,C,0, ,0,100,0,15950269
002857.SZ,002857,20260325,101154250,16043915,C,0, ,0,800,0,16001845
002857.SZ,002857,20260325,101155330,16047359,0,0,B,232100,100,16043724,16047358
002857.SZ,002857,20260325,101155330,16047360,0,0,B,232200,200,15780086,16047358
002857.SZ,002857,20260325,101157200,16053191,C,0, ,0,100,0,15950264
002857.SZ,002857,20260325,101157200,16053192,C,0, ,0,100,0,15932377
002857.SZ,002857,20260325,101157200,16053195,C,0, ,0,300,0,15932380
002857.SZ,002857,20260325,101157200,16053197,C,0, ,0,100,0,15950574
002857.SZ,002857,20260325,101157220,16053238,C,0, ,0,100,0,15950580
002857.SZ,002857,20260325,101158660,16058196,C,0, ,0,800,0,15940000
002857.SZ,002857,20260325,101159670,16061396,C,0, ,0,100,0,15950568
002857.SZ,002857,20260325,101159670,16061397,C,0, ,0,100,0,15950573
002857.SZ,002857,20260325,101159670,16061398,C,0, ,0,100,0,15950571
002857.SZ,002857,20260325,101159670,16061399,C,0, ,0,100,0,16037045
002857.SZ,002857,20260325,101159670,16061401,C,0, ,0,100,0,16037040
002857.SZ,002857,20260325,101159670,16061405,C,0, ,0,300,0,16037122
002857.SZ,002857,20260325,101200140,16062924,0,0,S,232100,100,16062923,16055380
002857.SZ,002857,20260325,101200140,16062925,0,0,S,232100,100,16062923,16058205
002857.SZ,002857,20260325,101200140,16062926,0,0,S,232100,100,16062923,16058208
002857.SZ,002857,20260325,101200140,16062927,0,0,S,232100,100,16062923,16058209
002857.SZ,002857,20260325,101200140,16062928,0,0,S,232100,100,16062923,16058210
002857.SZ,002857,20260325,101205070,16081273,C,0, ,0,100,0,14075251
002857.SZ,002857,20260325,101206950,16087248,C,0, ,0,700,0,16046284
002857.SZ,002857,20260325,101208250,16091565,C,0, ,0,800,0,16047137
002857.SZ,002857,20260325,101210130,16097023,0,0,S,232100,100,16097022,16058214
002857.SZ,002857,20260325,101210130,16097025,0,0,S,232100,100,16097024,16058223
002857.SZ,002857,20260325,101210130,16097027,0,0,S,232100,100,16097026,16058223
002857.SZ,002857,20260325,101210130,16097029,0,0,S,232100,100,16097028,16061388
002857.SZ,002857,20260325,101210130,16097031,0,0,S,232100,100,16097030,16061388
002857.SZ,002857,20260325,101210130,16097038,0,0,S,232100,100,16097037,16061388
002857.SZ,002857,20260325,101210140,16097048,0,0,S,232100,100,16097047,16061388
002857.SZ,002857,20260325,101210140,16097061,0,0,S,232100,400,16097060,16061388
002857.SZ,002857,20260325,101210140,16097062,0,0,S,232100,500,16097060,16087789
002857.SZ,002857,20260325,101210180,16097178,0,0,S,232100,200,16097177,16087789
002857.SZ,002857,20260325,101213510,16107242,C,0, ,0,800,0,15397765
002857.SZ,002857,20260325,101213590,16107561,C,0, ,0,600,15787842,0
002857.SZ,002857,20260325,101216870,16117486,0,0,S,232000,100,16117485,15932381
002857.SZ,002857,20260325,101216870,16117487,0,0,S,232000,100,16117485,15932382
002857.SZ,002857,20260325,101216870,16117488,0,0,S,232000,100,16117485,15932387
002857.SZ,002857,20260325,101216870,16117489,0,0,S,232000,100,16117485,15950272
002857.SZ,002857,20260325,101216870,16117490,0,0,S,232000,100,16117485,15950569
002857.SZ,002857,20260325,101216870,16117491,0,0,S,232000,100,16117485,16037038
002857.SZ,002857,20260325,101217080,16118252,0,0,S,232000,100,16118251,16037039
002857.SZ,002857,20260325,101217080,16118253,0,0,S,232000,100,16118251,16037042
002857.SZ,002857,20260325,101217080,16118254,0,0,S,232000,100,16118251,16043736
002857.SZ,002857,20260325,101217080,16118255,0,0,S,232000,100,16118251,16043737
002857.SZ,002857,20260325,101217080,16118256,0,0,S,232000,100,16118251,16043738
002857.SZ,002857,20260325,101217080,16118257,0,0,S,232000,100,16118251,16043741
002857.SZ,002857,20260325,101217080,16118258,0,0,S,232000,100,16118251,16043742
002857.SZ,002857,20260325,101217090,16118298,0,0,S,232000,300,16118297,16043808
002857.SZ,002857,20260325,101217090,16118299,0,0,S,232000,200,16118297,16046640
002857.SZ,002857,20260325,101218440,16123797,0,0,B,232000,600,16118373,16123796
002857.SZ,002857,20260325,101222260,16136514,C,0, ,0,800,0,16094511
002857.SZ,002857,20260325,101230220,16161782,C,0, ,0,600,6004390,0
002857.SZ,002857,20260325,101230540,16162996,0,0,B,232000,100,16118373,16162995
002857.SZ,002857,20260325,101230540,16162997,0,0,B,232000,800,16129778,16162995
002857.SZ,002857,20260325,101230540,16162998,0,0,B,232000,600,16132409,16162995
002857.SZ,002857,20260325,101230540,16162999,0,0,B,232000,2600,16157441,16162995
002857.SZ,002857,20260325,101230700,16163509,0,0,S,232000,1600,16163508,16162995
002857.SZ,002857,20260325,101235260,16176297,C,0, ,0,800,0,16139588
002857.SZ,002857,20260325,101239170,16186335,C,0, ,0,800,0,12552011
002857.SZ,002857,20260325,101240950,16192106,0,0,B,232100,100,16097177,16192105
002857.SZ,002857,20260325,101240950,16192107,0,0,B,232100,200,16098921,16192105
002857.SZ,002857,20260325,101240950,16192108,0,0,B,232100,100,16098956,16192105
002857.SZ,002857,20260325,101240950,16192109,0,0,B,232100,100,16099538,16192105
002857.SZ,002857,20260325,101242950,16198954,0,0,B,232100,400,16099538,16198953
002857.SZ,002857,20260325,101242950,16198955,0,0,B,232100,200,16117428,16198953
002857.SZ,002857,20260325,101245830,16208022,C,0, ,0,400,0,16192123
002857.SZ,002857,20260325,101248260,16215839,C,0, ,0,800,0,16178689
002857.SZ,002857,20260325,101249260,16219186,0,0,B,232100,800,16117428,16219185
002857.SZ,002857,20260325,101254290,16234178,0,0,S,232000,500,16234177,16162995
002857.SZ,002857,20260325,101258930,16247301,0,0,S,232000,4900,16247300,16162995
002857.SZ,002857,20260325,101258930,16247302,0,0,S,232000,400,16247300,16215847
002857.SZ,002857,20260325,101258960,16247368,0,0,B,232000,700,16247300,16247367
002857.SZ,002857,20260325,101318810,16311306,C,0, ,0,300,0,16302406
002857.SZ,002857,20260325,101318810,16311309,C,0, ,0,300,0,16252591
002857.SZ,002857,20260325,101318910,16311858,C,0, ,0,500,16117814,0
002857.SZ,002857,20260325,101319170,16312875,C,0, ,0,300,0,16302591
002857.SZ,002857,20260325,101319180,16312933,0,0,B,232000,300,16247300,16312932
002857.SZ,002857,20260325,101319180,16312935,0,0,B,232000,300,16261626,16312934
002857.SZ,002857,20260325,101319340,16313571,0,0,B,232000,100,16261626,16313570
002857.SZ,002857,20260325,101319570,16314586,0,0,B,232000,300,16261626,16314585
002857.SZ,002857,20260325,101319940,16316182,0,0,B,232000,100,16261626,16316181
002857.SZ,002857,20260325,101320390,16317958,0,0,B,232000,300,16302318,16317957
002857.SZ,002857,20260325,101321820,16324020,C,0, ,0,200,0,16125625
002857.SZ,002857,20260325,101322440,16326900,0,0,B,232100,100,16117428,16326899
002857.SZ,002857,20260325,101323760,16331523,0,0,B,232100,100,16117428,16331522
002857.SZ,002857,20260325,101323760,16331524,0,0,B,232100,200,16117434,16331522
002857.SZ,002857,20260325,101323760,16331533,C,0, ,0,300,0,16326917
002857.SZ,002857,20260325,101324850,16335256,0,0,B,232100,300,16117434,16335255
002857.SZ,002857,20260325,101324860,16335313,C,0, ,0,700,16118341,0
002857.SZ,002857,20260325,101325460,16337354,0,0,B,232100,600,16117434,16337353
002857.SZ,002857,20260325,101325460,16337385,0,0,B,232100,300,16117434,16337384
002857.SZ,002857,20260325,101326470,16339915,0,0,S,232000,100,16339914,16317957
002857.SZ,002857,20260325,101331970,16356507,0,0,B,232100,100,16117434,16356506
002857.SZ,002857,20260325,101331970,16356508,0,0,B,232100,500,16121322,16356506
002857.SZ,002857,20260325,101332790,16358923,C,0, ,0,200,14917505,0
002857.SZ,002857,20260325,101332830,16359038,0,0,B,232100,300,16121322,16359037
002857.SZ,002857,20260325,101332830,16359039,0,0,B,232100,400,16129741,16359037
002857.SZ,002857,20260325,101333910,16362298,C,0, ,0,300,0,14979432
002857.SZ,002857,20260325,101334270,16363316,C,0, ,0,200,0,16358942
002857.SZ,002857,20260325,101334270,16363318,C,0, ,0,300,0,14981177
002857.SZ,002857,20260325,101334440,16363817,C,0, ,0,400,0,14982276
002857.SZ,002857,20260325,101334630,16364278,C,0, ,0,200,0,14983269
002857.SZ,002857,20260325,101334680,16364399,C,0, ,0,300,0,14983302
002857.SZ,002857,20260325,101336730,16371830,C,0, ,0,100,0,16331535
002857.SZ,002857,20260325,101336730,16371832,0,0,B,232200,300,15842167,16371831
002857.SZ,002857,20260325,101336730,16371833,C,0, ,0,100,0,16331536
002857.SZ,002857,20260325,101336730,16371834,C,0, ,0,100,0,16331534
002857.SZ,002857,20260325,101336740,16371842,C,0, ,0,300,0,16331542
002857.SZ,002857,20260325,101337690,16375508,0,0,B,232200,300,15842167,16375507
002857.SZ,002857,20260325,101337700,16375522,C,0, ,0,200,0,16367551
002857.SZ,002857,20260325,101339730,16382151,C,0, ,0,100,0,16335233
002857.SZ,002857,20260325,101339730,16382152,C,0, ,0,100,0,16335235
002857.SZ,002857,20260325,101339730,16382159,C,0, ,0,100,0,16335253
002857.SZ,002857,20260325,101339740,16382172,0,0,B,232200,200,15842167,16382171
002857.SZ,002857,20260325,101339750,16382217,C,0, ,0,300,0,16335264
