万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
002857.SZ,002857,20260325,91501100,0,155501,0,S,238500,3000
002857.SZ,002857,20260325,91501100,0,155526,0,S,241000,2000
002857.SZ,002857,20260325,91501160,0,159068,0,B,217500,300
002857.SZ,002857,20260325,91501350,0,166406,0,S,251700,100
002857.SZ,002857,20260325,91501380,0,168064,0,B,229900,900
002857.SZ,002857,20260325,91501580,0,176267,0,S,251500,1500
002857.SZ,002857,20260325,91501620,0,179039,0,B,218000,200
002857.SZ,002857,20260325,91501710,0,182583,0,B,220000,1000
002857.SZ,002857,20260325,91501710,0,182594,0,B,212000,10700
002857.SZ,002857,20260325,91501710,0,182759,0,S,238000,1000
002857.SZ,002857,20260325,91501720,0,183148,0,B,215000,1000
002857.SZ,002857,20260325,91501840,0,189060,0,B,220000,100
002857.SZ,002857,20260325,91501950,0,193330,0,B,217500,400
002857.SZ,002857,20260325,91502000,0,194739,0,B,225000,500
002857.SZ,002857,20260325,91502350,0,203928,0,S,241800,200
002857.SZ,002857,20260325,91502400,0,205052,0,S,240000,600
002857.SZ,002857,20260325,91502550,0,208052,0,B,218100,500
002857.SZ,002857,20260325,91502560,0,208058,0,B,214100,500
002857.SZ,002857,20260325,91502560,0,208220,0,S,242800,500
002857.SZ,002857,20260325,91502560,0,208221,0,S,245800,500
002857.SZ,002857,20260325,91502610,0,209612,0,S,239800,100
002857.SZ,002857,20260325,91502760,0,213002,0,B,215200,200
002857.SZ,002857,20260325,91502760,0,213003,0,B,206000,200
002857.SZ,002857,20260325,91502790,0,214465,0,S,220000,400
002857.SZ,002857,20260325,91503160,0,219772,0,S,236800,500
002857.SZ,002857,20260325,91503160,0,219774,0,S,238800,500
002857.SZ,002857,20260325,91503160,0,219778,0,S,239800,500
002857.SZ,002857,20260325,91503160,0,219780,0,B,210300,500
002857.SZ,002857,20260325,91503160,0,219796,0,S,233800,500
002857.SZ,002857,20260325,91503160,0,219797,0,B,216100,500
002857.SZ,002857,20260325,91503160,0,219808,0,B,212100,500
002857.SZ,002857,20260325,91503330,0,221176,0,S,241500,100
002857.SZ,002857,20260325,91503550,0,223011,0,B,210000,2000
002857.SZ,002857,20260325,91503550,0,223046,0,S,230000,2000
002857.SZ,002857,20260325,91503950,0,228559,0,S,251800,100
002857.SZ,002857,20260325,91504620,0,231996,0,B,225000,100
002857.SZ,002857,20260325,91504780,0,233787,0,B,229000,400
002857.SZ,002857,20260325,91505540,0,235802,0,S,237800,500
002857.SZ,002857,20260325,91505540,0,235816,0,S,240800,500
002857.SZ,002857,20260325,91505540,0,235820,0,S,243800,500
002857.SZ,002857,20260325,91505540,0,235830,0,S,234800,500
002857.SZ,002857,20260325,91505540,0,235833,0,S,235800,500
002857.SZ,002857,20260325,91505540,0,235852,0,S,241800,500
002857.SZ,002857,20260325,91505540,0,235856,0,S,234800,500
002857.SZ,002857,20260325,91506620,0,238401,0,S,251800,3700
002857.SZ,002857,20260325,91516980,0,241160,0,B,220000,500
002857.SZ,002857,20260325,91559640,0,251786,0,S,251800,100
002857.SZ,002857,20260325,91602400,0,252625,0,S,250000,400
002857.SZ,002857,20260325,91618490,0,257294,0,B,229900,500
002857.SZ,002857,20260325,91632500,0,261617,0,S,250700,1400
002857.SZ,002857,20260325,91650240,0,266790,0,B,215000,200
002857.SZ,002857,20260325,91703400,0,270767,0,S,250000,400
002857.SZ,002857,20260325,91734310,0,280552,0,S,240000,200
002857.SZ,002857,20260325,91740940,0,282756,0,S,245000,200
002857.SZ,002857,20260325,91748060,0,285217,0,S,243800,2000
002857.SZ,002857,20260325,91757530,0,288543,0,S,248000,200
002857.SZ,002857,20260325,91803230,0,290616,0,B,222000,100
002857.SZ,002857,20260325,91806730,0,291858,0,S,250000,200
002857.SZ,002857,20260325,91811620,0,293781,0,B,222500,100
002857.SZ,002857,20260325,91812310,0,294029,0,B,220000,600
002857.SZ,002857,20260325,91817510,0,295833,0,S,251800,100
002857.SZ,002857,20260325,91818400,0,296138,0,B,251800,500
002857.SZ,002857,20260325,91819480,0,296526,0,B,223000,100
002857.SZ,002857,20260325,91832860,0,301562,0,S,241000,3000
002857.SZ,002857,20260325,91834620,0,302217,0,B,224000,100
002857.SZ,002857,20260325,91842960,0,305273,0,B,221500,100
002857.SZ,002857,20260325,91844650,0,305891,0,S,229000,100
002857.SZ,002857,20260325,91849850,0,307769,0,B,221000,100
002857.SZ,002857,20260325,91858040,0,310911,0,B,224500,100
002857.SZ,002857,20260325,91901610,0,312276,0,S,229900,100
002857.SZ,002857,20260325,91910770,0,315965,0,B,220800,100
002857.SZ,002857,20260325,91916000,0,318025,0,S,251800,400
002857.SZ,002857,20260325,91918960,0,319200,0,B,220600,100
002857.SZ,002857,20260325,91920730,0,319920,0,S,233000,500
002857.SZ,002857,20260325,91927310,0,322636,0,S,251600,100
002857.SZ,002857,20260325,91930930,0,324112,0,S,240000,21200
002857.SZ,002857,20260325,91933720,0,325282,0,S,251800,2500
002857.SZ,002857,20260325,91948570,0,331428,0,B,219500,2500
002857.SZ,002857,20260325,91958580,0,335569,0,S,251800,100
002857.SZ,002857,20260325,92014250,0,341314,0,S,251800,700
002857.SZ,002857,20260325,92014640,0,341443,0,B,229900,200
002857.SZ,002857,20260325,92018330,0,342638,0,B,229900,600
002857.SZ,002857,20260325,92033540,0,347703,0,B,206000,100
002857.SZ,002857,20260325,92059700,0,356906,0,S,228900,1000
002857.SZ,002857,20260325,92101150,0,358024,0,S,206900,100
002857.SZ,002857,20260325,92109720,0,361531,0,S,224300,1200
002857.SZ,002857,20260325,92119840,0,365361,0,B,218000,300
002857.SZ,002857,20260325,92148310,0,376557,0,S,228900,400
002857.SZ,002857,20260325,92149170,0,376893,0,B,220000,200
002857.SZ,002857,20260325,92150020,0,377227,0,B,223500,100
002857.SZ,002857,20260325,92156370,0,379783,0,S,206000,3600
002857.SZ,002857,20260325,92201790,0,381927,0,S,251500,100
002857.SZ,002857,20260325,92212800,0,386328,0,B,224200,600
002857.SZ,002857,20260325,92216560,0,387924,0,S,230100,800
002857.SZ,002857,20260325,92235270,0,395799,0,S,206000,100
002857.SZ,002857,20260325,92235850,0,396088,0,S,236000,600
002857.SZ,002857,20260325,92236510,0,396394,0,S,239900,5000
002857.SZ,002857,20260325,92238450,0,397221,0,B,240300,1000
002857.SZ,002857,20260325,92240010,0,397895,0,B,224000,200
002857.SZ,002857,20260325,92243960,0,399613,0,S,239800,100
002857.SZ,002857,20260325,92245570,0,400326,0,S,224200,1500
002857.SZ,002857,20260325,92254470,0,404276,0,B,211100,300
002857.SZ,002857,20260325,92259570,0,406575,0,B,224200,200
002857.SZ,002857,20260325,92310630,0,411946,0,B,222500,6000
002857.SZ,002857,20260325,92311050,0,412156,0,B,224200,20000
002857.SZ,002857,20260325,92311110,0,412179,0,S,251800,3900
002857.SZ,002857,20260325,92311120,0,412183,0,B,224300,1800
002857.SZ,002857,20260325,92313880,0,413535,0,B,227600,2000
002857.SZ,002857,20260325,92316300,0,414774,0,S,223800,3200
002857.SZ,002857,20260325,92316580,0,414918,0,S,251800,400
002857.SZ,002857,20260325,92320520,0,416888,0,B,224200,1000
002857.SZ,002857,20260325,92320940,0,417066,0,B,251800,10000
002857.SZ,002857,20260325,92323750,0,418451,0,S,206000,600
002857.SZ,002857,20260325,92330910,0,422127,0,S,242800,100
002857.SZ,002857,20260325,92331180,0,422291,0,B,223800,1000
002857.SZ,002857,20260325,92334940,0,424396,0,B,224200,200
002857.SZ,002857,20260325,92347880,0,431438,0,S,229900,100
002857.SZ,002857,20260325,92349270,0,432202,0,B,229900,20000
002857.SZ,002857,20260325,92355920,0,435985,0,B,227000,200
002857.SZ,002857,20260325,92356730,0,436397,0,B,251800,1100
002857.SZ,002857,20260325,92357200,0,436637,0,S,225900,1400
002857.SZ,002857,20260325,92401880,0,439441,0,B,224500,1000
002857.SZ,002857,20260325,92402030,0,439526,0,B,224200,300
002857.SZ,002857,20260325,92404610,0,441164,0,B,225000,1500
002857.SZ,002857,20260325,92408390,0,443602,0,S,206000,200
002857.SZ,002857,20260325,92412130,0,446202,0,B,229900,20000
002857.SZ,002857,20260325,92412190,0,446254,0,B,220000,100
002857.SZ,002857,20260325,92419100,0,451560,0,S,206100,100
002857.SZ,002857,20260325,92419120,0,451584,0,B,220000,200
002857.SZ,002857,20260325,92420240,0,452455,0,B,229500,500
002857.SZ,002857,20260325,92424440,0,455890,0,S,225300,100
002857.SZ,002857,20260325,92430140,0,460573,0,S,229000,1000
002857.SZ,002857,20260325,92437520,0,466989,0,B,229900,200
002857.SZ,002857,20260325,92438280,0,467653,0,B,251800,200
002857.SZ,002857,20260325,92441620,0,470979,0,S,236900,100
002857.SZ,002857,20260325,92443000,0,472214,0,S,229900,1300
002857.SZ,002857,20260325,92443030,0,472242,0,B,224000,500
002857.SZ,002857,20260325,92443360,0,472550,0,S,206000,4600
002857.SZ,002857,20260325,92444130,0,473235,0,S,228000,100
002857.SZ,002857,20260325,92446510,0,475439,0,B,229900,100
002857.SZ,002857,20260325,92446920,0,475835,0,B,229900,300
002857.SZ,002857,20260325,92450200,0,479312,0,B,233500,4300
002857.SZ,002857,20260325,92452860,0,482795,0,B,231700,2400
002857.SZ,002857,20260325,92455900,0,488296,0,S,229000,2100
002857.SZ,002857,20260325,92456260,0,489153,0,B,239300,8700
002857.SZ,002857,20260325,92457640,0,492925,0,B,240200,2100
002857.SZ,002857,20260325,92458290,0,495050,0,S,224100,200
002857.SZ,002857,20260325,92458300,0,495105,0,S,224400,1400
002857.SZ,002857,20260325,92458770,0,497775,0,S,230500,300
002857.SZ,002857,20260325,92459040,0,498619,0,B,243300,3000
002857.SZ,002857,20260325,92459420,0,500310,0,B,234500,100
002857.SZ,002857,20260325,92459460,0,500553,0,B,237900,4700
002857.SZ,002857,20260325,92459530,0,500867,0,S,230300,5400
002857.SZ,002857,20260325,92459760,0,503132,0,B,238200,700
002857.SZ,002857,20260325,92459790,0,503441,0,B,238200,600
002857.SZ,002857,20260325,92459900,0,504065,0,B,233400,2700
002857.SZ,002857,20260325,92459960,0,504936,0,S,232300,100
002857.SZ,002857,20260325,92459960,0,504947,0,S,232300,100
002857.SZ,002857,20260325,92459970,0,505333,0,B,235300,1400
002857.SZ,002857,20260325,92459970,0,505495,0,B,235300,700
002857.SZ,002857,20260325,92459970,0,505503,0,B,235300,900
002857.SZ,002857,20260325,92459970,0,505511,0,B,235300,800
002857.SZ,002857,20260325,92459970,0,505626,0,B,235300,600
002857.SZ,002857,20260325,92459970,0,505636,0,B,235300,100
002857.SZ,002857,20260325,92459980,0,506054,0,B,236000,800
002857.SZ,002857,20260325,92459980,0,506080,0,B,235300,1300
002857.SZ,002857,20260325,93000030,0,603214,0,S,233900,3600
002857.SZ,002857,20260325,93000030,0,603385,0,S,235100,200
002857.SZ,002857,20260325,93000030,0,603908,0,S,235100,200
002857.SZ,002857,20260325,93000030,0,604558,0,S,235800,100
002857.SZ,002857,20260325,93000040,0,608605,0,S,235100,8100
002857.SZ,002857,20260325,93000040,0,608914,0,S,235800,800
002857.SZ,002857,20260325,93000040,0,608918,0,S,235800,500
002857.SZ,002857,20260325,93000040,0,610954,0,S,235300,2000
002857.SZ,002857,20260325,93000040,0,610956,0,S,235100,14800
002857.SZ,002857,20260325,93000040,0,611971,0,S,239900,100
002857.SZ,002857,20260325,93000040,0,612596,0,S,239000,600
002857.SZ,002857,20260325,93000050,0,613684,0,S,242200,3600
002857.SZ,002857,20260325,93000050,0,613687,0,S,234800,3600
002857.SZ,002857,20260325,93000050,0,614642,0,S,233900,3600
002857.SZ,002857,20260325,93000050,0,614937,0,S,233900,19600
002857.SZ,002857,20260325,93000050,0,614961,0,S,233900,3100
002857.SZ,002857,20260325,93000050,0,614972,0,S,233900,4600
002857.SZ,002857,20260325,93000050,0,615016,0,S,233900,10800
002857.SZ,002857,20260325,93000050,0,615057,0,S,233900,12300
002857.SZ,002857,20260325,93000050,0,616887,0,S,233900,16300
002857.SZ,002857,20260325,93000050,0,617183,0,S,233900,3300
002857.SZ,002857,20260325,93000050,0,617205,0,S,233900,9100
002857.SZ,002857,20260325,93000050,0,618656,0,S,230500,300
002857.SZ,002857,20260325,93000050,0,618803,0,S,235800,800
002857.SZ,002857,20260325,93000060,0,619193,0,S,233900,21200
002857.SZ,002857,20260325,93000060,0,619214,0,S,233900,12200
002857.SZ,002857,20260325,93000060,0,622135,0,S,235300,4600
002857.SZ,002857,20260325,93000080,0,629376,0,S,233900,41900
002857.SZ,002857,20260325,93000080,0,632115,0,B,228900,900
002857.SZ,002857,20260325,93000080,0,632484,0,S,248000,400
002857.SZ,002857,20260325,93000090,0,638049,0,S,235300,500
002857.SZ,002857,20260325,93000090,0,639762,0,S,235000,400
002857.SZ,002857,20260325,93000100,0,641948,0,S,236000,1000
002857.SZ,002857,20260325,93000100,0,645162,0,S,239900,600
002857.SZ,002857,20260325,93000100,0,645774,0,S,239300,600
002857.SZ,002857,20260325,93000100,0,645908,0,S,235500,400
002857.SZ,002857,20260325,93000110,0,648262,0,S,240000,100
002857.SZ,002857,20260325,93000110,0,648746,0,S,235300,200
002857.SZ,002857,20260325,93000120,0,652659,0,B,230000,100
002857.SZ,002857,20260325,93000120,0,653572,0,B,231700,500
002857.SZ,002857,20260325,93000120,0,653960,0,S,235300,1400
002857.SZ,002857,20260325,93000120,0,657589,0,S,235000,300
002857.SZ,002857,20260325,93000130,0,658725,0,S,236900,300
002857.SZ,002857,20260325,93000130,0,660324,0,S,235300,500
002857.SZ,002857,20260325,93000130,0,662833,0,S,248800,300
002857.SZ,002857,20260325,93000140,0,664284,0,B,224300,1000
002857.SZ,002857,20260325,93000140,0,665306,0,B,226000,100
002857.SZ,002857,20260325,93000140,0,665876,0,S,235300,100
002857.SZ,002857,20260325,93000140,0,667243,0,B,213000,300
002857.SZ,002857,20260325,93000150,0,671774,0,S,235300,400
002857.SZ,002857,20260325,93000150,0,673655,0,B,235400,5000
002857.SZ,002857,20260325,93000160,0,677231,0,S,236600,200
002857.SZ,002857,20260325,93000160,0,677950,0,B,231700,500
002857.SZ,002857,20260325,93000170,0,680768,0,S,236000,500
002857.SZ,002857,20260325,93000180,0,684382,0,S,246000,200
002857.SZ,002857,20260325,93000180,0,684847,0,B,225000,100
002857.SZ,002857,20260325,93000180,0,687757,0,B,225500,100
002857.SZ,002857,20260325,93000180,0,688128,0,B,235100,1500
002857.SZ,002857,20260325,93000190,0,689681,0,S,235800,200
002857.SZ,002857,20260325,93000190,0,689718,0,B,233900,1500
002857.SZ,002857,20260325,93000190,0,689962,0,S,235800,2200
002857.SZ,002857,20260325,93000190,0,690047,0,S,235700,100
002857.SZ,002857,20260325,93000190,0,690302,0,S,240000,500
002857.SZ,002857,20260325,93000190,0,690375,0,S,233700,700
002857.SZ,002857,20260325,93000190,0,690890,0,S,233800,400
002857.SZ,002857,20260325,93000190,0,691198,0,S,251700,600
002857.SZ,002857,20260325,93000190,0,691298,0,S,235800,400
002857.SZ,002857,20260325,93000190,0,691343,0,S,235800,3800
002857.SZ,002857,20260325,93000190,0,691759,0,B,233900,1500
002857.SZ,002857,20260325,93000190,0,691934,0,S,233800,1100
002857.SZ,002857,20260325,93000190,0,692859,0,S,235600,600
002857.SZ,002857,20260325,93000190,0,692885,0,S,239900,1200
002857.SZ,002857,20260325,93000190,0,692905,0,S,236000,1000
002857.SZ,002857,20260325,93000190,0,693261,0,S,249800,20000
002857.SZ,002857,20260325,93000200,0,693968,0,S,236300,5000
002857.SZ,002857,20260325,93000200,0,694029,0,B,233900,1500
002857.SZ,002857,20260325,93000200,0,694375,0,S,233700,400
002857.SZ,002857,20260325,93000200,0,694378,0,S,235800,1600
002857.SZ,002857,20260325,93000200,0,694628,0,B,233900,1500
002857.SZ,002857,20260325,93000200,0,695623,0,B,235800,300
002857.SZ,002857,20260325,93000200,0,695896,0,S,251800,100
002857.SZ,002857,20260325,93000200,0,696616,0,B,235800,100
002857.SZ,002857,20260325,93000210,0,699600,0,S,241400,300
002857.SZ,002857,20260325,93000220,0,704774,0,B,235800,300
002857.SZ,002857,20260325,93000230,0,706472,0,S,251800,400
002857.SZ,002857,20260325,93000230,0,706501,0,S,236800,600
002857.SZ,002857,20260325,93000240,0,713305,0,S,236500,100
002857.SZ,002857,20260325,93000240,0,714651,0,S,240500,500
002857.SZ,002857,20260325,93000250,0,715771,0,S,245000,100
002857.SZ,002857,20260325,93000250,0,717964,0,B,230000,100
002857.SZ,002857,20260325,93000250,0,718778,0,S,235300,2000
002857.SZ,002857,20260325,93000260,0,721437,0,S,235800,500
002857.SZ,002857,20260325,93000270,0,723652,0,S,235100,4000
002857.SZ,002857,20260325,93000270,0,724226,0,S,235800,500
002857.SZ,002857,20260325,93000270,0,725112,0,S,251000,8500
002857.SZ,002857,20260325,93000280,0,727479,0,S,235100,1000
002857.SZ,002857,20260325,93000290,0,731108,0,S,235300,4000
002857.SZ,002857,20260325,93000290,0,731364,0,S,237300,500
002857.SZ,002857,20260325,93000290,0,731729,0,S,236000,500
002857.SZ,002857,20260325,93000290,0,732893,0,S,233000,2300
002857.SZ,002857,20260325,93000310,0,736653,0,B,236100,200
002857.SZ,002857,20260325,93000320,0,739612,0,B,235300,600
002857.SZ,002857,20260325,93000340,0,743900,0,S,233800,100
002857.SZ,002857,20260325,93000350,0,746801,0,S,236000,700
002857.SZ,002857,20260325,93000360,0,748764,0,S,233400,500
002857.SZ,002857,20260325,93000360,0,749410,0,S,251800,300
002857.SZ,002857,20260325,93000390,0,754462,0,S,237700,100
002857.SZ,002857,20260325,93000400,0,756478,0,S,238000,4000
002857.SZ,002857,20260325,93000400,0,756748,0,S,240500,1000
002857.SZ,002857,20260325,93000400,0,756842,0,B,224800,100
002857.SZ,002857,20260325,93000410,0,758573,0,B,233600,1100
002857.SZ,002857,20260325,93000420,0,759885,0,S,233700,800
002857.SZ,002857,20260325,93000450,0,764233,0,S,247500,1200
002857.SZ,002857,20260325,93000450,0,764591,0,B,231000,500
002857.SZ,002857,20260325,93000460,0,767190,0,S,231700,900
002857.SZ,002857,20260325,93000470,0,769328,0,B,229900,500
002857.SZ,002857,20260325,93000490,0,773830,0,S,237800,10000
002857.SZ,002857,20260325,93000500,0,774247,0,S,251700,1000
002857.SZ,002857,20260325,93000510,0,777371,0,B,222000,500
002857.SZ,002857,20260325,93000530,0,779172,0,B,235400,200
002857.SZ,002857,20260325,93000530,0,780288,0,S,235300,100
002857.SZ,002857,20260325,93000550,0,783399,0,B,235400,200
002857.SZ,002857,20260325,93000590,0,790301,0,S,251800,3500
002857.SZ,002857,20260325,93000610,0,794401,0,S,251800,200
002857.SZ,002857,20260325,93000610,0,795522,0,S,236800,100
002857.SZ,002857,20260325,93000630,0,798349,0,B,215000,400
002857.SZ,002857,20260325,93000650,0,800639,0,S,233900,3500
002857.SZ,002857,20260325,93000660,0,801461,0,S,251800,500
002857.SZ,002857,20260325,93000660,0,802062,0,S,250000,1000
002857.SZ,002857,20260325,93000680,0,804454,0,S,250000,400
002857.SZ,002857,20260325,93000710,0,809210,0,S,242300,1400
002857.SZ,002857,20260325,93000720,0,810231,0,B,235900,500
002857.SZ,002857,20260325,93000720,0,810641,0,S,251600,800
002857.SZ,002857,20260325,93000730,0,811101,0,S,233800,100
002857.SZ,002857,20260325,93000740,0,812683,0,S,233800,600
002857.SZ,002857,20260325,93000740,0,812729,0,S,233300,2900
002857.SZ,002857,20260325,93000740,0,813248,0,S,251800,2000
002857.SZ,002857,20260325,93000740,0,813560,0,S,240500,500
002857.SZ,002857,20260325,93000750,0,814375,0,S,236000,500
002857.SZ,002857,20260325,93000760,0,816258,0,S,235300,3500
002857.SZ,002857,20260325,93000780,0,819862,0,S,239800,2000
002857.SZ,002857,20260325,93000790,0,822035,0,B,228000,300
002857.SZ,002857,20260325,93000830,0,827362,0,S,233400,200
002857.SZ,002857,20260325,93000830,0,827372,0,S,233400,100
002857.SZ,002857,20260325,93000830,0,827387,0,S,233400,200
002857.SZ,002857,20260325,93000830,0,827496,0,S,233400,700
002857.SZ,002857,20260325,93000830,0,827560,0,S,233400,300
002857.SZ,002857,20260325,93000830,0,827976,0,S,233400,200
002857.SZ,002857,20260325,93000830,0,828636,0,S,233400,200
002857.SZ,002857,20260325,93000830,0,828645,0,S,233400,700
002857.SZ,002857,20260325,93000830,0,828738,0,S,233800,100
002857.SZ,002857,20260325,93000840,0,829242,0,S,233500,600
002857.SZ,002857,20260325,93000840,0,830404,0,S,233500,1000
002857.SZ,002857,20260325,93000860,0,832829,0,B,233600,100
002857.SZ,002857,20260325,93000930,0,840854,0,S,235300,200
002857.SZ,002857,20260325,93000950,0,842393,0,S,235000,2000
002857.SZ,002857,20260325,93000990,0,848164,0,S,235200,500
002857.SZ,002857,20260325,93001000,0,849003,0,B,234500,300
002857.SZ,002857,20260325,93001070,0,859643,0,S,235300,400
002857.SZ,002857,20260325,93001070,0,860097,0,S,242000,600
002857.SZ,002857,20260325,93001080,0,860858,0,S,246000,400
002857.SZ,002857,20260325,93001080,0,861426,0,B,236900,200
002857.SZ,002857,20260325,93001140,0,868322,0,S,243500,1000
002857.SZ,002857,20260325,93001150,0,868716,0,S,233100,300
002857.SZ,002857,20260325,93001150,0,869073,0,S,233400,2800
002857.SZ,002857,20260325,93001150,0,869096,0,S,233400,300
002857.SZ,002857,20260325,93001150,0,869099,0,S,233400,2300
002857.SZ,002857,20260325,93001150,0,869104,0,S,233400,1400
002857.SZ,002857,20260325,93001150,0,869117,0,S,233400,2400
002857.SZ,002857,20260325,93001150,0,869130,0,S,233400,1900
002857.SZ,002857,20260325,93001150,0,869139,0,S,233400,2400
002857.SZ,002857,20260325,93001150,0,869146,0,S,233400,900
002857.SZ,002857,20260325,93001150,0,869147,0,S,233400,1500
002857.SZ,002857,20260325,93001150,0,869157,0,S,233400,800
002857.SZ,002857,20260325,93001150,0,869159,0,S,233400,500
002857.SZ,002857,20260325,93001150,0,869172,0,S,233600,200
002857.SZ,002857,20260325,93001150,0,869175,0,S,233400,1500
002857.SZ,002857,20260325,93001150,0,869179,0,S,233400,400
002857.SZ,002857,20260325,93001150,0,869213,0,S,233500,300
002857.SZ,002857,20260325,93001150,0,869243,0,S,233500,200
002857.SZ,002857,20260325,93001150,0,869253,0,S,233800,400
002857.SZ,002857,20260325,93001150,0,869256,0,S,233800,400
002857.SZ,002857,20260325,93001150,0,869259,0,S,233600,200
002857.SZ,002857,20260325,93001150,0,869279,0,S,233500,500
002857.SZ,002857,20260325,93001150,0,869315,0,S,233400,200
002857.SZ,002857,20260325,93001150,0,869320,0,S,233400,2500
002857.SZ,002857,20260325,93001150,0,869332,0,S,233400,1800
002857.SZ,002857,20260325,93001150,0,869341,0,S,233400,4100
002857.SZ,002857,20260325,93001150,0,869343,0,S,233400,1000
002857.SZ,002857,20260325,93001150,0,869347,0,S,233500,100
002857.SZ,002857,20260325,93001150,0,869388,0,S,233600,200
002857.SZ,002857,20260325,93001150,0,869425,0,S,233100,300
002857.SZ,002857,20260325,93001150,0,869458,0,S,233400,2600
002857.SZ,002857,20260325,93001150,0,869459,0,S,233400,2500
002857.SZ,002857,20260325,93001150,0,869472,0,S,233400,4100
002857.SZ,002857,20260325,93001150,0,869682,0,S,233400,4100
002857.SZ,002857,20260325,93001150,0,869683,0,S,233400,2300
002857.SZ,002857,20260325,93001150,0,869702,0,S,233400,600
002857.SZ,002857,20260325,93001150,0,869706,0,S,233400,1000
002857.SZ,002857,20260325,93001150,0,869722,0,S,233400,900
002857.SZ,002857,20260325,93001150,0,869746,0,S,233400,600
002857.SZ,002857,20260325,93001160,0,869790,0,S,233400,800
002857.SZ,002857,20260325,93001160,0,869800,0,S,233400,1700
002857.SZ,002857,20260325,93001160,0,870007,0,S,233700,300
002857.SZ,002857,20260325,93001160,0,870032,0,S,233400,4100
