万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
688758.SH,688758,20260325,91519740,0,193297,A,S,189000,5623
688758.SH,688758,20260325,91519960,0,196216,A,S,178500,2000
688758.SH,688758,20260325,91519960,0,196599,A,S,180000,300
688758.SH,688758,20260325,91519960,0,196685,A,B,166100,1000
688758.SH,688758,20260325,91519960,0,196737,A,B,163800,1000
688758.SH,688758,20260325,91520530,0,200758,A,B,156100,400
688758.SH,688758,20260325,91520800,0,203687,A,S,202800,300
688758.SH,688758,20260325,91521170,0,207117,A,S,171700,1650
688758.SH,688758,20260325,91521170,0,207401,A,B,164100,650
688758.SH,688758,20260325,91521170,0,207885,A,S,175600,1650
688758.SH,688758,20260325,91521170,0,207886,A,S,179700,1000
688758.SH,688758,20260325,91521680,0,212455,A,S,202800,200
688758.SH,688758,20260325,91522100,0,216143,A,S,174200,1000
688758.SH,688758,20260325,91522180,0,216658,A,B,165000,20000
688758.SH,688758,20260325,91522470,0,219516,A,S,198000,200
688758.SH,688758,20260325,91522470,0,219518,A,B,158000,200
688758.SH,688758,20260325,91523320,0,224306,A,S,181200,200
688758.SH,688758,20260325,91523320,0,224344,A,S,186800,200
688758.SH,688758,20260325,91523730,0,225242,A,S,180600,201
688758.SH,688758,20260325,91525960,0,36067,D,S,195000,3500
688758.SH,688758,20260325,91527450,0,226715,A,S,177100,200
688758.SH,688758,20260325,91527450,0,226716,A,B,144900,200
688758.SH,688758,20260325,91531610,0,227889,A,B,138800,200
688758.SH,688758,20260325,91536300,0,229283,A,B,153600,201
688758.SH,688758,20260325,91553200,0,233897,A,S,189900,200
688758.SH,688758,20260325,91621890,0,240983,A,S,189900,1000
688758.SH,688758,20260325,91645670,0,245552,A,S,202800,300
688758.SH,688758,20260325,91900620,0,274921,A,S,199900,82200
688758.SH,688758,20260325,91930660,0,282124,A,S,174800,5000
688758.SH,688758,20260325,92030820,0,298447,A,S,175000,800
688758.SH,688758,20260325,92047420,0,302873,A,S,171700,1000
688758.SH,688758,20260325,92054350,0,304741,A,S,173700,1000
688758.SH,688758,20260325,92100670,0,306625,A,S,175700,1000
688758.SH,688758,20260325,92106880,0,308867,A,S,177700,1000
688758.SH,688758,20260325,92115260,0,311271,A,S,179700,1000
688758.SH,688758,20260325,92125200,0,314166,A,S,182700,1000
688758.SH,688758,20260325,92130210,0,315654,A,S,202800,1000
688758.SH,688758,20260325,92132060,0,316182,A,S,184700,1000
688758.SH,688758,20260325,92142310,0,319291,A,B,158000,500
688758.SH,688758,20260325,92301360,0,345798,A,B,162000,3000
688758.SH,688758,20260325,92302830,0,346371,A,S,181800,2000
688758.SH,688758,20260325,92407560,0,373778,A,B,202800,1338
688758.SH,688758,20260325,92428420,0,386025,A,S,170400,500
688758.SH,688758,20260325,92440880,0,395066,A,S,170600,500
688758.SH,688758,20260325,92444830,0,398359,A,S,170600,671
688758.SH,688758,20260325,92453390,0,406675,A,S,167500,334
688758.SH,688758,20260325,92455040,0,408715,A,S,170600,3000
688758.SH,688758,20260325,92455060,0,408758,A,B,170900,2400
688758.SH,688758,20260325,92457250,0,413022,A,B,170600,1818
688758.SH,688758,20260325,92457290,0,413076,A,S,167400,1200
688758.SH,688758,20260325,92501740,0,0,S,O,0,0
688758.SH,688758,20260325,93002840,0,431290,A,S,173500,1000
688758.SH,688758,20260325,93002980,0,432838,A,B,169100,500
688758.SH,688758,20260325,93003720,0,441606,A,S,172000,5000
688758.SH,688758,20260325,93003860,0,442757,A,S,171000,1000
688758.SH,688758,20260325,93004150,0,445808,A,S,172000,879
688758.SH,688758,20260325,93004330,0,447520,A,S,170000,1313
688758.SH,688758,20260325,93004330,0,447523,A,S,170600,147
688758.SH,688758,20260325,93004480,0,448770,A,S,178900,680
688758.SH,688758,20260325,93004480,0,449818,A,B,163000,500
688758.SH,688758,20260325,93004480,0,450035,A,S,171600,500
688758.SH,688758,20260325,93004630,0,451175,A,S,202800,200
688758.SH,688758,20260325,93004920,0,453877,A,S,192800,38600
688758.SH,688758,20260325,93005350,0,459559,A,S,170500,2000
688758.SH,688758,20260325,93005350,0,459774,A,B,166200,2000
688758.SH,688758,20260325,93006140,0,467821,A,B,166200,500
688758.SH,688758,20260325,93006140,0,468926,A,B,167100,500
688758.SH,688758,20260325,93006810,0,474602,A,B,166100,573
688758.SH,688758,20260325,93007420,0,482188,A,S,186000,2000
688758.SH,688758,20260325,93007890,0,487075,A,B,166600,2000
688758.SH,688758,20260325,93009060,0,501239,A,S,170500,200
688758.SH,688758,20260325,93009580,0,505307,A,S,170500,800
688758.SH,688758,20260325,93009740,0,508065,A,S,170600,2358
688758.SH,688758,20260325,93009890,0,510353,A,S,169000,4900
688758.SH,688758,20260325,93010050,0,510722,A,S,169000,17800
688758.SH,688758,20260325,93010350,0,514473,A,S,172400,1500
688758.SH,688758,20260325,93010350,0,515465,A,B,166200,3500
688758.SH,688758,20260325,93010650,0,518955,A,B,166200,200
688758.SH,688758,20260325,93010790,0,520251,A,B,166300,926
688758.SH,688758,20260325,93010790,0,520265,A,B,166300,926
688758.SH,688758,20260325,93010790,0,520642,A,S,170600,200
688758.SH,688758,20260325,93010790,0,521186,A,B,167500,300
688758.SH,688758,20260325,93010940,0,521464,A,B,166300,926
688758.SH,688758,20260325,93010940,0,521467,A,B,166300,926
688758.SH,688758,20260325,93011250,0,525462,A,S,170500,200
688758.SH,688758,20260325,93011250,0,525671,A,S,170500,204
688758.SH,688758,20260325,93012340,0,538900,A,S,170600,300
688758.SH,688758,20260325,93012340,0,539003,A,S,170600,200
688758.SH,688758,20260325,93013220,0,548169,A,S,170600,200
688758.SH,688758,20260325,93013220,0,548174,A,S,170600,200
688758.SH,688758,20260325,93013550,0,551444,A,B,167700,5000
688758.SH,688758,20260325,93013550,0,551528,A,B,166600,1000
688758.SH,688758,20260325,93013710,0,552989,A,B,165600,800
688758.SH,688758,20260325,93014020,0,557322,A,S,169100,200
688758.SH,688758,20260325,93014770,0,565712,A,S,169100,200
688758.SH,688758,20260325,93015390,0,572615,A,S,170600,200
688758.SH,688758,20260325,93016730,0,586024,A,S,170600,200
688758.SH,688758,20260325,93016880,0,449818,D,B,163000,500
688758.SH,688758,20260325,93016880,0,588140,A,B,165600,1000
688758.SH,688758,20260325,93017020,0,589895,A,B,168800,310
688758.SH,688758,20260325,93017660,0,596815,A,S,171500,252
688758.SH,688758,20260325,93017820,0,598356,A,S,176000,500
688758.SH,688758,20260325,93017820,0,599186,A,S,170400,9000
688758.SH,688758,20260325,93019460,0,616031,A,S,175000,200
688758.SH,688758,20260325,93019460,0,616948,A,S,170400,400
688758.SH,688758,20260325,93019780,0,620370,A,S,170600,200
688758.SH,688758,20260325,93019780,0,620939,A,S,168900,449
688758.SH,688758,20260325,93020920,0,632451,A,B,166200,1000
688758.SH,688758,20260325,93020920,0,633338,A,S,170600,200
688758.SH,688758,20260325,93021260,0,636829,A,B,167600,3000
688758.SH,688758,20260325,93021410,0,521464,D,B,166300,926
688758.SH,688758,20260325,93021410,0,521467,D,B,166300,926
688758.SH,688758,20260325,93021410,0,637336,A,B,167200,900
688758.SH,688758,20260325,93021410,0,637419,A,B,167700,1050
688758.SH,688758,20260325,93021410,0,637518,A,B,167700,1325
688758.SH,688758,20260325,93021410,0,637536,A,B,167300,915
688758.SH,688758,20260325,93021410,0,638589,A,B,167600,2000
688758.SH,688758,20260325,93022850,0,653876,A,S,168900,200
688758.SH,688758,20260325,93023000,0,654870,A,S,170500,200
688758.SH,688758,20260325,93023580,0,661552,A,B,167300,650
688758.SH,688758,20260325,93023880,0,664455,A,S,168900,401
688758.SH,688758,20260325,93024030,0,664990,A,B,167800,200
688758.SH,688758,20260325,93024180,0,668033,A,S,170500,200
688758.SH,688758,20260325,93024350,0,565712,D,S,169100,200
688758.SH,688758,20260325,93024350,0,669697,A,B,165100,2000
688758.SH,688758,20260325,93024500,0,670555,A,S,174000,1500
688758.SH,688758,20260325,93025010,0,675827,A,S,168900,400
688758.SH,688758,20260325,93025190,0,677571,A,S,168900,387
688758.SH,688758,20260325,93025190,0,678153,A,B,166500,1000
688758.SH,688758,20260325,93025510,0,520265,D,B,166300,926
688758.SH,688758,20260325,93025510,0,681695,A,B,167300,950
688758.SH,688758,20260325,93025660,0,520251,D,B,166300,926
688758.SH,688758,20260325,93025780,0,684664,A,S,175600,500
688758.SH,688758,20260325,93025780,0,684989,A,B,167600,200
688758.SH,688758,20260325,93026080,0,686911,A,B,167600,400
688758.SH,688758,20260325,93026080,0,688306,A,B,165100,3000
688758.SH,688758,20260325,93026510,0,691738,A,S,170600,200
688758.SH,688758,20260325,93026510,0,691819,A,B,165200,6000
688758.SH,688758,20260325,93026660,0,538900,D,S,170600,300
688758.SH,688758,20260325,93026660,0,692476,A,B,169100,2888
688758.SH,688758,20260325,93026660,0,692499,A,B,169400,700
688758.SH,688758,20260325,93026660,0,692600,A,B,168900,1283
688758.SH,688758,20260325,93026860,0,695075,A,B,166000,5000
688758.SH,688758,20260325,93027000,0,696455,A,B,168800,300
688758.SH,688758,20260325,93027160,0,698705,A,B,167600,2250
688758.SH,688758,20260325,93027310,0,699686,A,B,169100,1300
688758.SH,688758,20260325,93027460,0,701221,A,B,167800,802
688758.SH,688758,20260325,93027610,0,702365,A,B,168900,200
688758.SH,688758,20260325,93027610,0,702903,A,B,168900,584
688758.SH,688758,20260325,93027610,0,703150,A,B,168800,800
688758.SH,688758,20260325,93027610,0,703192,A,B,168900,486
688758.SH,688758,20260325,93027610,0,703296,A,B,167300,1375
688758.SH,688758,20260325,93027760,0,704458,A,B,167600,2250
688758.SH,688758,20260325,93027900,0,705536,A,B,168900,818
688758.SH,688758,20260325,93028110,0,707405,A,B,167800,400
688758.SH,688758,20260325,93028410,0,525462,D,S,170500,200
688758.SH,688758,20260325,93028410,0,525671,D,S,170500,204
688758.SH,688758,20260325,93028570,0,712096,A,B,166100,1647
688758.SH,688758,20260325,93028570,0,712465,A,S,180000,500
688758.SH,688758,20260325,93028650,0,692476,D,B,169100,2588
688758.SH,688758,20260325,93028650,0,713153,A,B,169000,350
688758.SH,688758,20260325,93028650,0,714426,A,B,169000,600
688758.SH,688758,20260325,93029080,0,638589,D,B,167600,2000
688758.SH,688758,20260325,93029080,0,717933,A,B,169100,4268
688758.SH,688758,20260325,93029080,0,717937,A,B,169100,2600
688758.SH,688758,20260325,93029080,0,717938,A,B,169100,3000
688758.SH,688758,20260325,93029080,0,717968,A,B,169000,3000
688758.SH,688758,20260325,93029080,0,717987,A,B,169000,3800
688758.SH,688758,20260325,93029080,0,717988,A,B,169000,200
688758.SH,688758,20260325,93029080,0,718039,A,B,169000,400
688758.SH,688758,20260325,93029080,0,718054,A,B,169000,2950
688758.SH,688758,20260325,93029080,0,718066,A,B,169000,2950
688758.SH,688758,20260325,93029380,0,721023,A,B,169000,200
688758.SH,688758,20260325,93029380,0,721326,A,S,172000,2000
688758.SH,688758,20260325,93029530,0,508065,D,S,170600,2358
688758.SH,688758,20260325,93029860,0,725586,A,B,169000,300
688758.SH,688758,20260325,93029860,0,727016,A,B,168800,300
688758.SH,688758,20260325,93030030,0,727396,A,B,169000,800
688758.SH,688758,20260325,93030030,0,728233,A,B,169000,281
688758.SH,688758,20260325,93030480,0,732999,A,B,169000,3800
688758.SH,688758,20260325,93030760,0,735291,A,B,168900,200
688758.SH,688758,20260325,93031020,0,738541,A,B,168900,200
688758.SH,688758,20260325,93031220,0,740136,A,B,169000,550
688758.SH,688758,20260325,93031220,0,740370,A,B,169200,600
688758.SH,688758,20260325,93031520,0,664990,D,B,167800,200
688758.SH,688758,20260325,93031520,0,684989,D,B,167600,200
688758.SH,688758,20260325,93031520,0,686911,D,B,167600,400
688758.SH,688758,20260325,93031520,0,742001,A,B,169200,300
688758.SH,688758,20260325,93031520,0,742238,A,B,168900,926
688758.SH,688758,20260325,93031810,0,746258,A,B,168900,222
688758.SH,688758,20260325,93031950,0,746666,A,B,168800,200
688758.SH,688758,20260325,93032110,0,748072,A,S,202800,500
688758.SH,688758,20260325,93032110,0,749093,A,B,168800,400
688758.SH,688758,20260325,93032560,0,698705,D,B,167600,2250
688758.SH,688758,20260325,93032560,0,752792,A,B,168900,1000
688758.SH,688758,20260325,93032560,0,753334,A,S,202000,100000
688758.SH,688758,20260325,93032560,0,753478,A,S,202000,70000
688758.SH,688758,20260325,93032720,0,754851,A,B,168800,500
688758.SH,688758,20260325,93032900,0,707405,D,B,167800,400
688758.SH,688758,20260325,93033040,0,757774,A,B,169000,2966
688758.SH,688758,20260325,93033040,0,758183,A,B,168900,648
688758.SH,688758,20260325,93033310,0,760538,A,B,167100,200
688758.SH,688758,20260325,93033500,0,704458,D,B,167600,2250
688758.SH,688758,20260325,93033660,0,764122,A,B,169000,1500
688758.SH,688758,20260325,93033800,0,589895,D,B,168800,310
688758.SH,688758,20260325,93033800,0,718039,D,B,169000,400
688758.SH,688758,20260325,93033800,0,765349,A,S,170000,500
688758.SH,688758,20260325,93033800,0,766024,A,S,174900,1000
688758.SH,688758,20260325,93033800,0,766082,A,B,168900,1093
688758.SH,688758,20260325,93033950,0,767152,A,B,167000,500
688758.SH,688758,20260325,93034100,0,767870,A,S,171000,13000
688758.SH,688758,20260325,93034240,0,636829,D,B,167600,3000
688758.SH,688758,20260325,93034530,0,772863,A,S,172900,600
688758.SH,688758,20260325,93034680,0,701221,D,B,167800,802
688758.SH,688758,20260325,93034830,0,776123,A,B,166100,200
688758.SH,688758,20260325,93034970,0,732999,D,B,169000,3800
688758.SH,688758,20260325,93034970,0,752792,D,B,168900,1000
688758.SH,688758,20260325,93035120,0,778266,A,B,169000,200
688758.SH,688758,20260325,93035400,0,718054,D,B,169000,2950
688758.SH,688758,20260325,93035400,0,718066,D,B,169000,2950
688758.SH,688758,20260325,93035540,0,717933,D,B,169100,4268
688758.SH,688758,20260325,93035540,0,717937,D,B,169100,2600
688758.SH,688758,20260325,93035540,0,717938,D,B,169100,3000
688758.SH,688758,20260325,93035700,0,785412,A,B,169100,200
688758.SH,688758,20260325,93035700,0,785479,A,B,169100,11346
688758.SH,688758,20260325,93036300,0,702365,D,B,168900,200
688758.SH,688758,20260325,93036300,0,717968,D,B,169000,3000
688758.SH,688758,20260325,93036300,0,717987,D,B,169000,3800
688758.SH,688758,20260325,93036300,0,717988,D,B,169000,200
688758.SH,688758,20260325,93036300,0,728233,D,B,169000,281
688758.SH,688758,20260325,93036300,0,790552,A,B,169300,405
688758.SH,688758,20260325,93036300,0,790950,A,B,169300,1200
688758.SH,688758,20260325,93036440,0,792065,A,B,166800,200
688758.SH,688758,20260325,93036440,0,793369,A,B,169200,222
688758.SH,688758,20260325,93036660,0,795191,A,B,169300,200
688758.SH,688758,20260325,93037050,0,797640,A,B,169300,400
688758.SH,688758,20260325,93037110,0,703192,D,B,168900,486
688758.SH,688758,20260325,93037110,0,798171,A,B,168900,400
688758.SH,688758,20260325,93037110,0,799030,A,B,169300,200
688758.SH,688758,20260325,93037230,0,702903,D,B,168900,584
688758.SH,688758,20260325,93037230,0,705536,D,B,168900,818
688758.SH,688758,20260325,93037380,0,800794,A,B,169100,1245
688758.SH,688758,20260325,93037700,0,518955,D,B,166200,200
688758.SH,688758,20260325,93037860,0,713153,D,B,169000,350
688758.SH,688758,20260325,93038140,0,809428,A,S,169900,400
688758.SH,688758,20260325,93038790,0,765349,D,S,170000,500
688758.SH,688758,20260325,93038790,0,815308,A,B,169300,800
688758.SH,688758,20260325,93038790,0,815407,A,B,169300,200
688758.SH,688758,20260325,93038790,0,816008,A,B,169300,310
688758.SH,688758,20260325,93039030,0,817895,A,B,169000,3868
688758.SH,688758,20260325,93039030,0,818001,A,B,168800,200
688758.SH,688758,20260325,93039170,0,818706,A,B,169300,295
688758.SH,688758,20260325,93039220,0,818920,A,B,166200,3000
688758.SH,688758,20260325,93039360,0,764122,D,B,169000,1500
688758.SH,688758,20260325,93039360,0,820635,A,B,169300,400
688758.SH,688758,20260325,93039490,0,823066,A,B,169200,809
688758.SH,688758,20260325,93039640,0,824458,A,B,168800,200
688758.SH,688758,20260325,93039780,0,824703,A,B,169300,200
688758.SH,688758,20260325,93039780,0,825104,A,B,169000,2952
688758.SH,688758,20260325,93040510,0,776123,D,B,166100,200
688758.SH,688758,20260325,93040510,0,832947,A,B,168900,200
688758.SH,688758,20260325,93040510,0,833038,A,B,168900,339
688758.SH,688758,20260325,93040660,0,835076,A,B,169000,4068
688758.SH,688758,20260325,93040810,0,835459,A,B,165300,8539
688758.SH,688758,20260325,93040810,0,835633,A,B,165100,3000
688758.SH,688758,20260325,93040900,0,836536,A,B,169300,200
688758.SH,688758,20260325,93041040,0,837714,A,B,166200,10000
688758.SH,688758,20260325,93041140,0,838580,A,S,178900,2172
688758.SH,688758,20260325,93041280,0,790950,D,B,169300,910
688758.SH,688758,20260325,93041280,0,818001,D,B,168800,200
688758.SH,688758,20260325,93041280,0,840330,A,B,168900,200
688758.SH,688758,20260325,93041280,0,840819,A,B,169400,1200
688758.SH,688758,20260325,93041280,0,840821,A,B,169400,1200
688758.SH,688758,20260325,93041280,0,840851,A,B,169400,1200
688758.SH,688758,20260325,93041280,0,841187,A,B,168900,300
688758.SH,688758,20260325,93041420,0,842068,A,B,169800,200
688758.SH,688758,20260325,93041890,0,845927,A,B,166200,600
688758.SH,688758,20260325,93041930,0,785479,D,B,169100,11346
688758.SH,688758,20260325,93042000,0,846855,A,B,168900,500
688758.SH,688758,20260325,93042140,0,746666,D,B,168800,200
688758.SH,688758,20260325,93042140,0,817895,D,B,169000,3868
688758.SH,688758,20260325,93042140,0,848247,A,B,169400,200
688758.SH,688758,20260325,93042780,0,758183,D,B,168900,648
688758.SH,688758,20260325,93042780,0,854223,A,S,170300,295
688758.SH,688758,20260325,93042890,0,856462,A,B,169000,2383
688758.SH,688758,20260325,93043030,0,857435,A,B,169400,500
688758.SH,688758,20260325,93043030,0,858242,A,B,167100,200
688758.SH,688758,20260325,93043640,0,835076,D,B,169000,4068
688758.SH,688758,20260325,93043830,0,793369,D,B,169200,222
688758.SH,688758,20260325,93043830,0,815308,D,B,169300,800
688758.SH,688758,20260325,93043830,0,815407,D,B,169300,200
688758.SH,688758,20260325,93043830,0,865589,A,S,169900,500
688758.SH,688758,20260325,93044100,0,699686,D,B,169100,1300
688758.SH,688758,20260325,93044240,0,825104,D,B,169000,2952
688758.SH,688758,20260325,93044320,0,798171,D,B,168900,400
688758.SH,688758,20260325,93044460,0,586024,D,S,170600,200
688758.SH,688758,20260325,93044740,0,620370,D,S,170600,200
688758.SH,688758,20260325,93044840,0,876036,A,B,169400,2500
688758.SH,688758,20260325,93045130,0,879368,A,B,169000,200
688758.SH,688758,20260325,93045260,0,879593,A,B,169300,800
688758.SH,688758,20260325,93045410,0,881263,A,B,167100,300
688758.SH,688758,20260325,93046310,0,742001,D,B,169200,300
688758.SH,688758,20260325,93046310,0,824458,D,B,168800,200
688758.SH,688758,20260325,93046310,0,840819,D,B,169400,1200
688758.SH,688758,20260325,93046310,0,840821,D,B,169400,1200
688758.SH,688758,20260325,93046310,0,840851,D,B,169400,1200
688758.SH,688758,20260325,93046740,0,760538,D,B,167100,200
688758.SH,688758,20260325,93046830,0,749093,D,B,168800,400
688758.SH,688758,20260325,93046830,0,792065,D,B,166800,200
688758.SH,688758,20260325,93046830,0,833038,D,B,168900,339
688758.SH,688758,20260325,93047090,0,654870,D,S,170500,200
688758.SH,688758,20260325,93047900,0,799030,D,B,169300,200
688758.SH,688758,20260325,93047900,0,905959,A,B,167800,1000
688758.SH,688758,20260325,93048650,0,727396,D,B,169000,800
688758.SH,688758,20260325,93048650,0,818706,D,B,169300,295
688758.SH,688758,20260325,93048650,0,914359,A,B,169900,400
688758.SH,688758,20260325,93048650,0,914379,A,B,169800,200
688758.SH,688758,20260325,93048790,0,714426,D,B,169000,600
688758.SH,688758,20260325,93048790,0,915384,A,B,169300,200
688758.SH,688758,20260325,93048790,0,915799,A,B,168900,200
688758.SH,688758,20260325,93049070,0,917671,A,B,169000,200
688758.SH,688758,20260325,93049610,0,487075,D,B,166600,2000
688758.SH,688758,20260325,93049610,0,816008,D,B,169300,310
688758.SH,688758,20260325,93049610,0,835459,D,B,165300,8539
688758.SH,688758,20260325,93049750,0,924456,A,B,169900,486
688758.SH,688758,20260325,93049750,0,924709,A,B,168900,600
688758.SH,688758,20260325,93049750,0,924730,A,B,169900,310
688758.SH,688758,20260325,93051240,0,914379,D,B,169800,200
688758.SH,688758,20260325,93051240,0,939948,A,B,170000,211
688758.SH,688758,20260325,93051370,0,941542,A,B,169800,400
688758.SH,688758,20260325,93051520,0,942795,A,B,169500,400
688758.SH,688758,20260325,93051640,0,820635,D,B,169300,400
688758.SH,688758,20260325,93051650,0,795191,D,B,169300,200
688758.SH,688758,20260325,93051930,0,824703,D,B,169300,200
688758.SH,688758,20260325,93051930,0,947423,A,B,168800,300
688758.SH,688758,20260325,93052480,0,836536,D,B,169300,200
688758.SH,688758,20260325,93052480,0,953072,A,B,169300,200
688758.SH,688758,20260325,93052620,0,953858,A,B,169900,700
688758.SH,688758,20260325,93052900,0,840330,D,B,168900,200
688758.SH,688758,20260325,93053460,0,735291,D,B,168900,200
688758.SH,688758,20260325,93053460,0,738541,D,B,168900,200
688758.SH,688758,20260325,93053460,0,962671,A,B,169900,700
688758.SH,688758,20260325,93053610,0,963985,A,B,170000,295
688758.SH,688758,20260325,93053610,0,964022,A,B,169900,200
688758.SH,688758,20260325,93054150,0,969254,A,S,170000,4705
688758.SH,688758,20260325,93054270,0,970416,A,S,170300,200
688758.SH,688758,20260325,93054270,0,970460,A,S,170300,200
688758.SH,688758,20260325,93054390,0,971826,A,S,170300,200
688758.SH,688758,20260325,93054680,0,974138,A,B,169900,700
688758.SH,688758,20260325,93055490,0,962671,D,B,169900,700
688758.SH,688758,20260325,93055620,0,841187,D,B,168900,300
688758.SH,688758,20260325,93056050,0,832947,D,B,168900,200
688758.SH,688758,20260325,93056180,0,990319,A,B,168800,200
688758.SH,688758,20260325,93056460,0,992429,A,S,170300,500
688758.SH,688758,20260325,93056850,0,459559,D,S,170500,2000
688758.SH,688758,20260325,93057270,0,1000628,A,B,167200,200
688758.SH,688758,20260325,93057800,0,1006455,A,B,169900,1100
688758.SH,688758,20260325,93058230,0,876036,D,B,169400,643
688758.SH,688758,20260325,93058230,0,1010346,A,B,168900,200
688758.SH,688758,20260325,93058880,0,915384,D,B,169300,200
688758.SH,688758,20260325,93059110,0,797640,D,B,169300,400
688758.SH,688758,20260325,93059780,0,915799,D,B,168900,200
688758.SH,688758,20260325,93059880,0,1024063,A,B,169000,2000
688758.SH,688758,20260325,93101220,0,1038814,A,S,170200,200
688758.SH,688758,20260325,93101470,0,1010346,D,B,168900,200
688758.SH,688758,20260325,93101470,0,1041545,A,S,169900,427
688758.SH,688758,20260325,93101880,0,1045535,A,S,169900,200
688758.SH,688758,20260325,93102420,0,992429,D,S,170300,500
688758.SH,688758,20260325,93104060,0,599186,D,S,170400,8995
688758.SH,688758,20260325,93104680,0,856462,D,B,169000,2383
688758.SH,688758,20260325,93104800,0,1073922,A,B,169900,548
688758.SH,688758,20260325,93104800,0,1074639,A,B,169900,200
688758.SH,688758,20260325,93104800,0,1074640,A,B,169900,200
688758.SH,688758,20260325,93104800,0,1074641,A,B,169900,200
688758.SH,688758,20260325,93104800,0,1074647,A,B,169900,200
688758.SH,688758,20260325,93104800,0,1074648,A,B,169900,200
688758.SH,688758,20260325,93106160,0,881263,D,B,167100,300
688758.SH,688758,20260325,93106700,0,879368,D,B,169000,200
688758.SH,688758,20260325,93107520,0,917671,D,B,169000,200
688758.SH,688758,20260325,93107520,0,1103464,A,B,170000,795
688758.SH,688758,20260325,93107520,0,1103467,A,B,170000,2800
688758.SH,688758,20260325,93107520,0,1103480,A,B,170000,3600
688758.SH,688758,20260325,93107520,0,1103554,A,B,170000,3600
688758.SH,688758,20260325,93107520,0,1103695,A,B,170000,339
688758.SH,688758,20260325,93110510,0,1074639,D,B,169900,200
688758.SH,688758,20260325,93110510,0,1074640,D,B,169900,200
