万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
605389.SH,605389,20260325,92453640,0,408326,A,S,717100,900
605389.SH,605389,20260325,92453730,0,408433,A,S,729200,2800
605389.SH,605389,20260325,92455460,0,410958,A,B,740000,100
605389.SH,605389,20260325,92455860,0,411607,A,S,739800,900
605389.SH,605389,20260325,92456140,0,412188,A,S,743200,300
605389.SH,605389,20260325,92456740,0,413530,A,S,722400,3200
605389.SH,605389,20260325,92457120,0,414425,A,S,720800,600
605389.SH,605389,20260325,92457120,0,414501,A,S,720800,200
605389.SH,605389,20260325,92457170,0,414625,A,S,722400,400
605389.SH,605389,20260325,92457300,0,414861,A,S,720800,200
605389.SH,605389,20260325,92457370,0,415057,A,S,730000,100
605389.SH,605389,20260325,92457520,0,415377,A,S,713400,400
605389.SH,605389,20260325,92457610,0,415711,A,S,729800,600
605389.SH,605389,20260325,92457920,0,416370,A,S,726600,500
605389.SH,605389,20260325,92458570,0,418446,A,S,707300,100
605389.SH,605389,20260325,92458650,0,418949,A,S,720800,1200
605389.SH,605389,20260325,92458730,0,419184,A,S,720800,400
605389.SH,605389,20260325,92459330,0,421124,A,S,788700,100
605389.SH,605389,20260325,92459750,0,423115,A,S,710900,100
605389.SH,605389,20260325,92459850,0,423587,A,S,720100,100
605389.SH,605389,20260325,92459950,0,424369,A,S,720100,400
605389.SH,605389,20260325,92501740,0,0,S,O,0,0
605389.SH,605389,20260325,93000150,0,382266,D,S,747800,6600
605389.SH,605389,20260325,93000150,0,425547,A,B,714800,100
605389.SH,605389,20260325,93000260,0,426040,A,S,726500,1900
605389.SH,605389,20260325,93000420,0,426828,A,B,712100,400
605389.SH,605389,20260325,93000420,0,426960,A,S,729600,3500
605389.SH,605389,20260325,93002480,0,427610,A,B,712100,1400
605389.SH,605389,20260325,93002480,0,427880,A,S,752100,500
605389.SH,605389,20260325,93002530,0,399058,D,S,743900,100
605389.SH,605389,20260325,93002530,0,428888,A,B,712000,200
605389.SH,605389,20260325,93002770,0,382776,D,S,747200,300
605389.SH,605389,20260325,93002910,0,382395,D,S,745000,300
605389.SH,605389,20260325,93003050,0,433821,A,S,750000,100
605389.SH,605389,20260325,93003050,0,434720,A,B,714900,100
605389.SH,605389,20260325,93003050,0,434734,A,S,726400,100
605389.SH,605389,20260325,93003050,0,434751,A,S,726400,100
605389.SH,605389,20260325,93003190,0,435922,A,B,707300,200
605389.SH,605389,20260325,93003640,0,345991,D,S,747000,200
605389.SH,605389,20260325,93003640,0,441444,A,S,756800,200
605389.SH,605389,20260325,93003640,0,441606,A,S,726500,100
605389.SH,605389,20260325,93004240,0,408433,D,S,729200,2800
605389.SH,605389,20260325,93004240,0,447662,A,B,720000,100
605389.SH,605389,20260325,93004240,0,447775,A,S,777700,100
605389.SH,605389,20260325,93004240,0,448167,A,S,740000,100
605389.SH,605389,20260325,93004240,0,448426,A,B,720000,100
605389.SH,605389,20260325,93004390,0,310718,D,S,740000,400
605389.SH,605389,20260325,93004390,0,449001,A,B,700000,100
605389.SH,605389,20260325,93004390,0,449934,A,B,711000,100
605389.SH,605389,20260325,93004690,0,453420,A,S,788700,300
605389.SH,605389,20260325,93004850,0,453857,A,B,693000,100
605389.SH,605389,20260325,93005440,0,383042,D,S,745700,200
605389.SH,605389,20260325,93005590,0,462764,A,B,710000,100
605389.SH,605389,20260325,93005750,0,464062,A,B,722000,100
605389.SH,605389,20260325,93005750,0,464598,A,B,710000,100
605389.SH,605389,20260325,93005750,0,465404,A,B,714900,100
605389.SH,605389,20260325,93006060,0,468723,A,S,734400,800
605389.SH,605389,20260325,93006220,0,470016,A,B,710100,400
605389.SH,605389,20260325,93006390,0,471057,A,S,717200,700
605389.SH,605389,20260325,93006530,0,472791,A,S,726500,1900
605389.SH,605389,20260325,93006530,0,472824,A,B,715100,100
605389.SH,605389,20260325,93006860,0,476356,A,B,709000,100
605389.SH,605389,20260325,93006860,0,477589,A,B,707900,100
605389.SH,605389,20260325,93007160,0,371917,D,S,747800,300
605389.SH,605389,20260325,93007160,0,480455,A,B,714800,100
605389.SH,605389,20260325,93007470,0,482916,A,S,726200,300
605389.SH,605389,20260325,93007790,0,486977,A,S,722400,300
605389.SH,605389,20260325,93008100,0,489885,A,B,712100,1500
605389.SH,605389,20260325,93008250,0,491824,A,B,706000,1500
605389.SH,605389,20260325,93008560,0,495802,A,B,712100,500
605389.SH,605389,20260325,93008560,0,495887,A,B,712100,2000
605389.SH,605389,20260325,93008710,0,497541,A,B,715100,100
605389.SH,605389,20260325,93008850,0,371741,D,S,728100,200
605389.SH,605389,20260325,93009010,0,411607,D,S,739800,900
605389.SH,605389,20260325,93009160,0,502793,A,B,712100,800
605389.SH,605389,20260325,93009160,0,502797,A,B,712100,500
605389.SH,605389,20260325,93009470,0,505474,A,B,712100,500
605389.SH,605389,20260325,93009470,0,505548,A,B,710000,1000
605389.SH,605389,20260325,93009810,0,509565,A,B,714800,100
605389.SH,605389,20260325,93010110,0,178533,D,S,730500,200
605389.SH,605389,20260325,93010170,0,363916,D,S,745000,200
605389.SH,605389,20260325,93010320,0,514122,A,S,726400,100
605389.SH,605389,20260325,93010480,0,516728,A,B,656600,800
605389.SH,605389,20260325,93010630,0,518441,A,B,714900,800
605389.SH,605389,20260325,93011020,0,415057,D,S,730000,100
605389.SH,605389,20260325,93011170,0,525188,A,S,802600,200
605389.SH,605389,20260325,93011630,0,529020,A,B,708800,400
605389.SH,605389,20260325,93011630,0,529724,A,B,707700,200
605389.SH,605389,20260325,93011790,0,531309,A,B,714900,800
605389.SH,605389,20260325,93011940,0,533262,A,B,656600,100
605389.SH,605389,20260325,93012260,0,536490,A,B,711000,200
605389.SH,605389,20260325,93012410,0,539387,A,B,675100,500
605389.SH,605389,20260325,93012410,0,539778,A,B,690100,200
605389.SH,605389,20260325,93013190,0,548093,A,B,714400,700
605389.SH,605389,20260325,93013750,0,554376,A,B,722400,500
605389.SH,605389,20260325,93013920,0,556089,A,S,726200,700
605389.SH,605389,20260325,93013920,0,556797,A,S,736000,300
605389.SH,605389,20260325,93014210,0,559668,A,B,713900,300
605389.SH,605389,20260325,93014350,0,427610,D,B,712100,800
605389.SH,605389,20260325,93014500,0,464598,D,B,710000,100
605389.SH,605389,20260325,93015290,0,571680,A,B,722400,100
605389.SH,605389,20260325,93015290,0,572108,A,B,718600,100
605389.SH,605389,20260325,93015610,0,575479,A,S,779000,100
605389.SH,605389,20260325,93015910,0,578152,A,B,722400,300
605389.SH,605389,20260325,93016060,0,581235,A,B,713300,100
605389.SH,605389,20260325,93016370,0,583248,A,B,715500,100
605389.SH,605389,20260325,93016520,0,585275,A,S,729000,200
605389.SH,605389,20260325,93016520,0,586121,A,B,712200,3200
605389.SH,605389,20260325,93016680,0,236515,D,S,750500,100
605389.SH,605389,20260325,93016830,0,588948,A,B,698900,500
605389.SH,605389,20260325,93017150,0,592925,A,B,696900,100
605389.SH,605389,20260325,93017530,0,595987,A,B,690000,100
605389.SH,605389,20260325,93017830,0,599082,A,B,710000,200
605389.SH,605389,20260325,93017830,0,599792,A,B,714900,100
605389.SH,605389,20260325,93018030,0,602126,A,B,717200,300
605389.SH,605389,20260325,93018030,0,602132,A,B,717200,100
605389.SH,605389,20260325,93018030,0,602142,A,B,717200,200
605389.SH,605389,20260325,93018030,0,602161,A,B,718400,100
605389.SH,605389,20260325,93018030,0,602163,A,B,717200,100
605389.SH,605389,20260325,93018030,0,602169,A,B,718400,300
605389.SH,605389,20260325,93018030,0,602173,A,B,718400,100
605389.SH,605389,20260325,93018030,0,602174,A,B,718400,100
605389.SH,605389,20260325,93018030,0,602175,A,B,718700,100
605389.SH,605389,20260325,93018030,0,602180,A,B,718400,100
605389.SH,605389,20260325,93018030,0,602181,A,B,718400,100
605389.SH,605389,20260325,93018030,0,602183,A,B,718300,100
605389.SH,605389,20260325,93018030,0,602184,A,B,718400,100
605389.SH,605389,20260325,93018030,0,602195,A,B,718400,100
605389.SH,605389,20260325,93018030,0,602196,A,B,718300,100
605389.SH,605389,20260325,93018030,0,602204,A,B,718400,100
605389.SH,605389,20260325,93018030,0,602205,A,B,718400,100
605389.SH,605389,20260325,93018030,0,602208,A,B,718300,100
605389.SH,605389,20260325,93018030,0,602209,A,B,718400,100
605389.SH,605389,20260325,93018030,0,602211,A,B,717200,200
605389.SH,605389,20260325,93018030,0,602217,A,B,718300,100
605389.SH,605389,20260325,93018030,0,602218,A,B,718300,100
605389.SH,605389,20260325,93018030,0,602223,A,B,718300,100
605389.SH,605389,20260325,93018030,0,602226,A,B,718300,100
605389.SH,605389,20260325,93018190,0,602694,A,B,717200,300
605389.SH,605389,20260325,93018410,0,606358,A,B,715200,800
605389.SH,605389,20260325,93018410,0,606491,A,B,717200,100
605389.SH,605389,20260325,93018560,0,608414,A,B,718400,100
605389.SH,605389,20260325,93018880,0,495887,D,B,712100,2000
605389.SH,605389,20260325,93018880,0,610949,A,B,718300,200
605389.SH,605389,20260325,93018970,0,611642,A,B,717200,100
605389.SH,605389,20260325,93018970,0,611775,A,S,802600,200
605389.SH,605389,20260325,93018970,0,612199,A,B,717900,200
605389.SH,605389,20260325,93019270,0,616392,A,B,715200,800
605389.SH,605389,20260325,93019510,0,617455,A,B,718300,100
605389.SH,605389,20260325,93019510,0,617891,A,B,718400,100
605389.SH,605389,20260325,93019510,0,618061,A,S,790000,100
605389.SH,605389,20260325,93019510,0,618438,A,B,715000,400
605389.SH,605389,20260325,93019830,0,273126,D,S,735500,1100
605389.SH,605389,20260325,93019880,0,621729,A,S,738800,1200
605389.SH,605389,20260325,93019880,0,622255,A,B,722500,100
605389.SH,605389,20260325,93020030,0,624244,A,B,715000,600
605389.SH,605389,20260325,93020490,0,602163,D,B,717200,100
605389.SH,605389,20260325,93020490,0,627866,A,B,718300,100
605389.SH,605389,20260325,93020650,0,434751,D,S,726400,100
605389.SH,605389,20260325,93020820,0,632485,A,S,791600,100
605389.SH,605389,20260325,93020980,0,633618,A,B,718400,100
605389.SH,605389,20260325,93021230,0,637250,A,B,717200,100
605389.SH,605389,20260325,93021590,0,639595,A,B,717200,200
605389.SH,605389,20260325,93021770,0,641289,A,B,715000,100
605389.SH,605389,20260325,93022590,0,650552,A,B,717900,100
605389.SH,605389,20260325,93022750,0,652196,A,B,722500,200
605389.SH,605389,20260325,93022920,0,654302,A,B,722400,100
605389.SH,605389,20260325,93023360,0,658708,A,S,745800,300
605389.SH,605389,20260325,93023520,0,660683,A,B,711300,100
605389.SH,605389,20260325,93024110,0,666033,A,B,722400,100
605389.SH,605389,20260325,93024110,0,666525,A,B,698600,100
605389.SH,605389,20260325,93024110,0,666531,A,B,715000,100
605389.SH,605389,20260325,93024600,0,670694,A,B,713500,100
605389.SH,605389,20260325,93024600,0,671639,A,B,702000,200
605389.SH,605389,20260325,93024920,0,489885,D,B,712100,1500
605389.SH,605389,20260325,93024920,0,674813,A,B,711800,100
605389.SH,605389,20260325,93025360,0,678529,A,S,777700,100
605389.SH,605389,20260325,93025360,0,679021,A,S,726100,100
605389.SH,605389,20260325,93025610,0,681117,A,B,717200,100
605389.SH,605389,20260325,93025930,0,586121,D,B,712200,3200
605389.SH,605389,20260325,93025930,0,684477,A,B,709000,200
605389.SH,605389,20260325,93026090,0,685856,A,B,710000,100
605389.SH,605389,20260325,93026230,0,687887,A,S,735000,200
605389.SH,605389,20260325,93026380,0,602183,D,B,718300,100
605389.SH,605389,20260325,93026380,0,602196,D,B,718300,100
605389.SH,605389,20260325,93026380,0,602208,D,B,718300,100
605389.SH,605389,20260325,93026380,0,602217,D,B,718300,100
605389.SH,605389,20260325,93026380,0,602223,D,B,718300,100
605389.SH,605389,20260325,93026510,0,502793,D,B,712100,800
605389.SH,605389,20260325,93026510,0,502797,D,B,712100,500
605389.SH,605389,20260325,93026660,0,602126,D,B,717200,300
605389.SH,605389,20260325,93026660,0,602132,D,B,717200,100
605389.SH,605389,20260325,93026960,0,602142,D,B,717200,200
605389.SH,605389,20260325,93027410,0,701338,A,B,717200,200
605389.SH,605389,20260325,93027410,0,701343,A,B,717200,100
605389.SH,605389,20260325,93027800,0,704000,A,S,726600,3100
605389.SH,605389,20260325,93027950,0,472791,D,S,726500,1900
605389.SH,605389,20260325,93028420,0,710346,A,B,715000,100
605389.SH,605389,20260325,93028570,0,711416,A,B,710000,3100
605389.SH,605389,20260325,93029230,0,602218,D,B,718300,100
605389.SH,605389,20260325,93029230,0,610949,D,B,718300,200
605389.SH,605389,20260325,93030230,0,559668,D,B,713900,300
605389.SH,605389,20260325,93030530,0,617455,D,B,718300,100
605389.SH,605389,20260325,93030530,0,730343,A,B,724400,100
605389.SH,605389,20260325,93030530,0,730557,A,B,717900,100
605389.SH,605389,20260325,93030840,0,733120,A,B,680000,100
605389.SH,605389,20260325,93030840,0,733495,A,B,717400,200
605389.SH,605389,20260325,93030840,0,733539,A,B,722700,200
605389.SH,605389,20260325,93031150,0,736130,A,B,717400,100
605389.SH,605389,20260325,93031150,0,736676,A,B,691000,200
605389.SH,605389,20260325,93031300,0,738282,A,B,717200,100
605389.SH,605389,20260325,93031300,0,738284,A,B,715200,100
605389.SH,605389,20260325,93031450,0,739508,A,B,717400,100
605389.SH,605389,20260325,93031650,0,602226,D,B,718300,100
605389.SH,605389,20260325,93031650,0,742467,A,B,717400,100
605389.SH,605389,20260325,93032260,0,556089,D,S,726200,700
605389.SH,605389,20260325,93032410,0,749619,A,B,717400,100
605389.SH,605389,20260325,93033300,0,627866,D,B,718300,100
605389.SH,605389,20260325,93033300,0,758191,A,B,717400,100
605389.SH,605389,20260325,93033570,0,761356,A,B,707700,1000
605389.SH,605389,20260325,93033870,0,764164,A,B,722400,100
605389.SH,605389,20260325,93034130,0,766030,A,S,726400,100
605389.SH,605389,20260325,93034130,0,767136,A,B,723000,5000
605389.SH,605389,20260325,93034420,0,637250,D,B,717200,100
605389.SH,605389,20260325,93034420,0,711416,D,B,710000,3100
605389.SH,605389,20260325,93034540,0,403638,D,S,727800,100
605389.SH,605389,20260325,93034540,0,415711,D,S,729800,600
605389.SH,605389,20260325,93034970,0,774691,A,S,745000,4100
605389.SH,605389,20260325,93035110,0,303863,D,S,747800,100
605389.SH,605389,20260325,93035840,0,639595,D,B,717200,200
605389.SH,605389,20260325,93036160,0,428888,D,B,712000,200
605389.SH,605389,20260325,93036590,0,616392,D,B,715200,800
605389.SH,605389,20260325,93036880,0,578152,D,B,722400,200
605389.SH,605389,20260325,93036880,0,794410,A,B,718700,300
605389.SH,605389,20260325,93037040,0,602211,D,B,717200,200
605389.SH,605389,20260325,93037330,0,798265,A,B,721400,300
605389.SH,605389,20260325,93037330,0,799204,A,S,777400,300
605389.SH,605389,20260325,93037480,0,800306,A,B,722400,100
605389.SH,605389,20260325,93038470,0,624244,D,B,715000,600
605389.SH,605389,20260325,93038870,0,813301,A,B,707000,300
605389.SH,605389,20260325,93039290,0,602694,D,B,717200,300
605389.SH,605389,20260325,93039290,0,606358,D,B,715200,800
605389.SH,605389,20260325,93040410,0,827410,A,B,722500,100
605389.SH,605389,20260325,93040970,0,832876,A,S,797500,1100
605389.SH,605389,20260325,93041110,0,834165,A,S,743500,100
605389.SH,605389,20260325,93041240,0,618438,D,B,715000,400
605389.SH,605389,20260325,93041480,0,837903,A,B,710100,100
605389.SH,605389,20260325,93041770,0,841114,A,B,717900,300
605389.SH,605389,20260325,93041920,0,531309,D,B,714900,700
605389.SH,605389,20260325,93041920,0,842700,A,B,717900,300
605389.SH,605389,20260325,93041920,0,842701,A,B,717900,300
605389.SH,605389,20260325,93042210,0,704000,D,S,726600,3100
605389.SH,605389,20260325,93042210,0,844632,A,B,723000,200
605389.SH,605389,20260325,93042350,0,846621,A,S,754800,200
605389.SH,605389,20260325,93042350,0,846780,A,B,717700,100
605389.SH,605389,20260325,93043160,0,854209,A,B,723500,1200
605389.SH,605389,20260325,93043160,0,854308,A,S,738200,1200
605389.SH,605389,20260325,93044130,0,733495,D,B,717400,200
605389.SH,605389,20260325,93044520,0,868469,A,B,710000,300
605389.SH,605389,20260325,93044720,0,739508,D,B,717400,100
605389.SH,605389,20260325,93044720,0,742467,D,B,717400,100
605389.SH,605389,20260325,93044860,0,736130,D,B,717400,100
605389.SH,605389,20260325,93044860,0,749619,D,B,717400,100
605389.SH,605389,20260325,93045240,0,874618,A,S,725900,100
605389.SH,605389,20260325,93045610,0,878548,A,S,780000,5000
605389.SH,605389,20260325,93046480,0,887577,A,B,726100,400
605389.SH,605389,20260325,93046750,0,758191,D,B,717400,100
605389.SH,605389,20260325,93047030,0,381112,D,S,750000,100
605389.SH,605389,20260325,93047030,0,482916,D,S,726200,300
605389.SH,605389,20260325,93047700,0,738282,D,B,717200,100
